project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
hbase,Private Method,org.apache.hadoop.hbase.util.HBaseFsck.loadHdfsRegionInfos,12.0,65.0,9.0,46.0,10.0,34.0,11.0,21.0,78.0,2.0,25.0,37.0,12.0,25.0,9.0,9.0,9.0,4.0,3.0,3.0,3.0,2.0,0.24,9,9,9,4,False
hbase,Private Method,org.apache.hadoop.hbase.thrift.generated.Hbase.getRegionInfo_result.readObject,2.0,7.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hbase,Abstract Method,org.apache.hadoop.hbase.coprocessor.RegionObserver.postAppend,1.0,14.0,0.0,3.0,3.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0,0,0,0,False
hbase,Public Method,org.apache.hadoop.hbase.thrift.generated.BatchMutation.BatchMutationTupleScheme.read,4.0,22.0,0.0,22.0,5.0,13.0,1.0,11.0,6.0,1.0,13.0,17.0,6.0,11.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.05,4,4,4,1,False
hbase,Method,org.apache.hadoop.hbase.regionserver.MultiVersionConsistencyControl.WriteEntry.markCompleted,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Method,org.apache.hadoop.hbase.util.SortedCopyOnWriteSet.clear,1.0,8.0,0.0,8.0,2.0,5.0,0.0,2.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hbase,Public Method,org.apache.hadoop.hbase.thrift.generated.Hbase.getRow_result.setSuccessIsSet,3.0,5.0,0.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hbase,Constructor,org.apache.hadoop.hbase.thrift.generated.Hbase.scannerOpenWithStop_args._Fields._Fields,2.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Method,org.apache.hadoop.hbase.thrift2.generated.THBaseService.deleteSingle_args.compareTo,3.0,30.0,2.0,28.0,3.0,19.0,0.0,8.0,11.0,1.0,12.0,20.0,3.0,17.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,7.0,0.0,8,8,8,8,False
hbase,Public Method,org.apache.hadoop.hbase.thrift2.generated.THBaseService.getScannerRows_result.setIaIsSet,3.0,5.0,0.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hbase,Public Method,org.apache.hadoop.hbase.thrift.generated.Hbase.scannerOpenWithStopTs_result.toString,2.0,18.0,1.0,17.0,3.0,14.0,0.0,3.0,4.0,1.0,12.0,15.0,3.0,12.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3,3,3,1,False
hbase,Public Method,org.apache.hadoop.hbase.client.replication.ReplicationAdmin.disablePeer,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
hbase,Public Method,org.apache.hadoop.hbase.thrift.generated.Hbase.getVer_args._Fields.getFieldName,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Static Method,org.apache.hadoop.hbase.thrift.generated.Hbase.majorCompact_args._Fields.findByName,2.0,6.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
hbase,Public Method,org.apache.hadoop.hbase.master.AssignmentManager.RegionState.isSplitting,4.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Method,org.apache.hadoop.hbase.regionserver.SplitTransaction.openDaughterRegion,3.0,15.0,0.0,7.0,5.0,4.0,8.0,4.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.14,2,2,2,1,False
hbase,Public Method,org.apache.hadoop.hbase.filter.ColumnRangeFilter.write,5.0,11.0,1.0,8.0,1.0,6.0,2.0,2.0,1.0,0.0,6.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1,1,1,1,False
hbase,Method,org.apache.hadoop.hbase.regionserver.CompactSplitThread.join,4.0,7.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hbase,Public Method,org.apache.hadoop.hbase.rest.protobuf.generated.StorageClusterStatusMessage.StorageClusterStatus.writeTo,7.0,20.0,0.0,20.0,2.0,12.0,0.0,10.0,32.0,2.0,11.0,17.0,3.0,14.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6,6,6,1,False
hbase,Public Method,org.apache.hadoop.hbase.thrift.generated.Hbase.getVerTs_result._Fields.getFieldName,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Method,org.apache.hadoop.hbase.io.hfile.CachedBlockQueue.heapSize,1.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
hbase,Private Method,org.apache.hadoop.hbase.master.ActiveMasterManager.handleMasterNodeChange,8.0,33.0,0.0,16.0,1.0,11.0,17.0,5.0,3.0,0.0,6.0,10.0,1.0,9.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,1.06,3,3,3,1,False
hbase,Public Method,org.apache.hadoop.hbase.master.AssignmentManager.removeClosedRegion,5.0,11.0,0.0,7.0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.57,3,3,3,1,False
hbase,Public Constructor,org.apache.hadoop.hbase.regionserver.MemStoreFlusher.MemStoreFlusher,12.0,34.0,0.0,30.0,4.0,25.0,4.0,16.0,4.0,1.0,13.0,16.0,3.0,13.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.13,3,3,3,1,False
hbase,Static Method,org.apache.hadoop.hbase.KeyValue.compareColumns,9.0,26.0,0.0,13.0,6.0,7.0,13.0,2.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2,2,2,1,True
hbase,Public Method,org.apache.hadoop.hbase.coprocessor.BaseRegionObserver.postCheckAndDelete,1.0,6.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hbase,Public Method,org.apache.hadoop.hbase.coprocessor.BaseRegionObserver.postCheckAndPut,1.0,6.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hbase,Public Method,org.apache.hadoop.hbase.coprocessor.BaseRegionObserver.preCheckAndDelete,1.0,6.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hbase,Public Method,org.apache.hadoop.hbase.coprocessor.BaseRegionObserver.preCheckAndPut,1.0,6.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hbase,Abstract Method,org.apache.hadoop.hbase.coprocessor.RegionObserver.postCheckAndDelete,1.0,21.0,0.0,5.0,5.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0,0,0,0,True
hbase,Abstract Method,org.apache.hadoop.hbase.coprocessor.RegionObserver.postCheckAndPut,1.0,21.0,0.0,5.0,5.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0,0,0,0,True
hbase,Abstract Method,org.apache.hadoop.hbase.coprocessor.RegionObserver.preCheckAndDelete,1.0,23.0,0.0,5.0,5.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0,0,0,0,True
hbase,Abstract Method,org.apache.hadoop.hbase.coprocessor.RegionObserver.preCheckAndPut,1.0,24.0,0.0,5.0,5.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0,0,0,0,True
hbase,Private Static Method,org.apache.hadoop.hbase.io.hfile.HFile.pickReaderVersion,10.0,21.0,0.0,19.0,6.0,12.0,2.0,5.0,3.0,0.0,4.0,6.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.11,3,2,3,1,True
hbase,Public Constructor,org.apache.hadoop.hbase.io.hfile.HFileReaderV2.HFileReaderV2,27.0,78.0,8.0,47.0,13.0,37.0,24.0,34.0,2.0,0.0,23.0,25.0,5.0,20.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.51,2,2,3,1,True
hbase,Public Constructor,org.apache.hadoop.hbase.io.hfile.HFileWriterV1.HFileWriterV1,10.0,10.0,0.0,9.0,5.0,3.0,1.0,4.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.11,2,2,2,1,True
hbase,Public Constructor,org.apache.hadoop.hbase.io.hfile.HFileWriterV2.HFileWriterV2,12.0,14.0,0.0,13.0,5.0,7.0,1.0,7.0,1.0,0.0,5.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.08,2,2,2,1,True
hbase,Protected Constructor,org.apache.hadoop.hbase.ipc.HBaseServer.HBaseServer,20.0,61.0,6.0,52.0,6.0,44.0,4.0,37.0,4.0,1.0,29.0,32.0,2.0,30.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.08,3,3,3,1,True
hbase,Abstract Method,org.apache.hadoop.hbase.ipc.RpcEngine.getServer,1.0,6.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,True
hbase,Public Method,org.apache.hadoop.hbase.ipc.SecureRpcEngine.getServer,9.0,15.0,0.0,13.0,10.0,4.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,1,1,1,1,True
hbase,Protected Constructor,org.apache.hadoop.hbase.ipc.SecureServer.SecureServer,12.0,21.0,1.0,15.0,5.0,8.0,5.0,8.0,2.0,0.0,5.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.33,2,2,2,1,True
hbase,Public Method,org.apache.hadoop.hbase.ipc.WritableRpcEngine.getServer,9.0,13.0,0.0,11.0,8.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18,1,1,1,1,True
hbase,Public Constructor,org.apache.hadoop.hbase.master.handler.CreateTableHandler.CreateTableHandler,14.0,48.0,4.0,36.0,8.0,25.0,8.0,18.0,18.0,1.0,16.0,22.0,3.0,19.0,6.0,6.0,6.0,1.0,2.0,0.0,2.0,0.0,0.22,6,6,6,1,True
hbase,Public Method,org.apache.hadoop.hbase.regionserver.HRegion.checkAndMutate,18.0,102.0,3.0,77.0,17.0,65.0,22.0,29.0,120.0,2.0,42.0,54.0,12.0,42.0,16.0,11.0,22.0,1.0,27.0,0.0,4.0,0.0,0.29,16,11,22,1,True
hbase,Private Method,org.apache.hadoop.hbase.regionserver.HRegionServer.checkAndMutate,15.0,17.0,0.0,17.0,5.0,10.0,0.0,10.0,3.0,0.0,6.0,9.0,2.0,7.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,3,3,3,1,True
hbase,Public Method,org.apache.hadoop.hbase.security.access.AccessController.preCheckAndDelete,4.0,9.0,0.0,9.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hbase,Public Method,org.apache.hadoop.hbase.security.access.AccessController.preCheckAndPut,4.0,9.0,0.0,9.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,True
hive,Public Method,org.apache.hadoop.hive.service.HiveServer.HiveServerHandler.clean,1.0,15.0,1.0,11.0,2.0,7.0,3.0,6.0,4.0,1.0,5.0,8.0,2.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.27,3,3,3,1,False
hive,Public Method,org.apache.hadoop.hive.ql.metadata.Hive.getCurrentDatabase,40.0,10.0,0.0,6.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.67,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.isPartitionMarkedForEvent_result.setSuccess,2.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.ql.Context.getNextStream,9.0,16.0,1.0,15.0,1.0,11.0,0.0,5.0,4.0,1.0,6.0,9.0,1.0,8.0,4.0,4.0,6.0,4.0,8.0,6.0,2.0,6.0,0.0,4,4,6,4,False
hive,Public Method,org.apache.hadoop.hive.ql.parse.ExplainSemanticAnalyzer.getResultSchema,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.hooks.LineageInfo.TableAliasInfo.getTable,2.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
hive,Protected Method,org.apache.hadoop.hive.service.ThriftHive.Processor.getThriftSchema.getEmptyArgsInstance,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.append_partition_result.isSet,5.0,18.0,1.0,16.0,1.0,12.0,1.0,5.0,10.0,1.0,6.0,9.0,1.0,8.0,6.0,3.0,6.0,1.0,10.0,0.0,1.0,0.0,0.06,6,3,6,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_partition_names_ps_args.getPart_vals,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.append_partition_result.setO2IsSet,1.0,5.0,0.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.ql.parse.GenMapRedWalker.walk,2.0,29.0,4.0,15.0,2.0,11.0,10.0,6.0,3.0,0.0,7.0,11.0,3.0,8.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.67,3,3,5,1,False
hive,Private Method,org.apache.hadoop.hive.metastore.api.Schema.writeObject,2.0,7.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_partitions_ps_args.setMax_parts,4.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Constructor,org.apache.hadoop.hive.ql.optimizer.lineage.ExprProcCtx.ExprProcCtx,3.0,11.0,0.0,5.0,2.0,2.0,6.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.AsyncClient.get_table_call.getResult,0.0,8.0,0.0,8.0,3.0,5.0,0.0,8.0,2.0,0.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_partitions_args.deepCopy,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.Client.send_alter_table,4.0,8.0,0.0,8.0,2.0,5.0,0.0,5.0,1.0,0.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_index_by_name_args.setIndex_name,4.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.PrivilegeGrantInfo.setGrantOptionIsSet,7.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.jdbc.HivePreparedStatement.updateSql,3.0,25.0,4.0,13.0,4.0,9.0,8.0,7.0,3.0,0.0,7.0,10.0,4.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.62,3,3,3,1,False
hive,Public Method,org.apache.hadoop.hive.serde2.objectinspector.primitive.PrimitiveObjectInspectorConverter.BinaryConverter.convert,5.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Constructor,org.apache.hadoop.hive.metastore.api.Type._Fields._Fields,2.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.parse.ImportSemanticAnalyzer.existsTable,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.model.MTable.setParameters,2.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.drop_partition_by_name_result.toString,3.0,26.0,1.0,25.0,3.0,21.0,0.0,3.0,16.0,1.0,17.0,22.0,3.0,19.0,5.0,5.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,5,5,5,1,False
hive,Public Static Method,org.apache.hadoop.hive.ql.optimizer.lineage.OpProcFactory.getSelProc,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_partitions_ps_with_auth_args.isSetUser_name,5.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.hbase.LazyHBaseCellMap.getMapSize,1.0,6.0,0.0,6.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.ql.security.authorization.Privilege.getPriv,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.ql.exec.TestExecDriver.populateMapRedPlan5,6.0,30.0,6.0,22.0,10.0,19.0,2.0,18.0,2.0,0.0,13.0,15.0,7.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.09,2,2,2,1,False
hive,Method,org.apache.hadoop.hive.ql.exec.ScriptOperator.isBrokenPipeException,4.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.ql.parse.SemanticAnalyzer.genGroupByPlan2MR,7.0,81.0,7.0,23.0,15.0,18.0,51.0,10.0,2.0,0.0,10.0,12.0,9.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.22,3,3,3,1,False
hive,Public Method,org.apache.hadoop.hive.ql.exec.ExecDriver.getType,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.io.CombineHiveInputFormat.CombineHiveInputSplit.readFields,2.0,7.0,0.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.AsyncClient.get_index_names_call.write_args,4.0,9.0,0.0,9.0,2.0,7.0,0.0,7.0,1.0,0.0,7.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.io.RCFile.Reader.getColumn,14.0,56.0,6.0,39.0,10.0,30.0,11.0,11.0,25.0,1.0,22.0,29.0,10.0,19.0,7.0,7.0,7.0,1.0,3.0,0.0,2.0,0.0,0.28,7,7,7,1,False
hive,Public Method,org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesRecordOutput.startRecord,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.jdbc.HiveDatabaseMetaData.supportsCatalogsInDataManipulation,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.plan.PrincipalDesc.setType,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.parse.QBParseInfo.isSelectStarQuery,13.0,56.0,7.0,47.0,15.0,34.0,2.0,11.0,58.0,2.0,20.0,32.0,13.0,19.0,12.0,12.0,18.0,12.0,16.0,16.0,3.0,16.0,0.04,12,12,18,12,False
hive,Public Static Method,org.apache.hadoop.hive.serde2.typeinfo.TypeInfoUtils.getTypeInfoFromObjectInspector,28.0,65.0,1.0,53.0,11.0,41.0,11.0,17.0,9.0,1.0,26.0,33.0,13.0,20.0,9.0,5.0,9.0,1.0,16.0,0.0,2.0,0.0,0.21,9,5,9,1,False
hive,Public Method,org.apache.hadoop.hive.ql.exec.StatsTask.TableStatistics.getNumPartitions,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.processors.DfsProcessor.init,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.DummyRawStoreForJdoConnection.createDatabase,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.metastore.TestMetaStoreEventListener.validateDropPartition,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
