set; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;1291
scanNumber; Scanner.java; org.eclipse.jdt.internal.compiler.parser;232
scanNumber; PublicScanner.java; org.eclipse.jdt.internal.core.util;232
complete; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;231
getImplicitMethod; Scope.java; org.eclipse.jdt.internal.compiler.lookup;231
camelCaseMatch; SearchPattern.java; org.eclipse.jdt.core.search;231
mergedWith; UnconditionalFlowInfo.java; org.eclipse.jdt.internal.compiler.flow;231
write; State.java; org.eclipse.jdt.internal.core.builder;229
ClassFileReader; ClassFileReader.java; org.eclipse.jdt.internal.core.util;229
camelCaseMatch; CharOperation.java; org.eclipse.jdt.core.compiler;228
getMessage; JavaModelStatus.java; org.eclipse.jdt.internal.core;226
decodeType; TypeConverter.java; org.eclipse.jdt.internal.compiler.parser;222
validateClasspathEntry; ClasspathEntry.java; org.eclipse.jdt.internal.core;222
setSignature; CompletionProposal.java; org.eclipse.jdt.core;221
checkPrimaryDistance; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;219
findVariablesAndMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;217
generateBoxingConversion; CodeStream.java; org.eclipse.jdt.internal.compiler.codegen;215
printJavadocHtmlTag; Scribe.java; org.eclipse.jdt.internal.formatter;215
toStringAction; PublicScanner.java; org.eclipse.jdt.internal.core.util;214
toStringAction; Scanner.java; org.eclipse.jdt.internal.compiler.parser;214
resolve; HierarchyResolver.java; org.eclipse.jdt.internal.core.hierarchy;209
resolveType; MessageSend.java; org.eclipse.jdt.internal.compiler.ast;209
initializeAfterLoad; JavaCore.java; org.eclipse.jdt.core;209
generateNonBooleanEqual; EqualExpression.java; org.eclipse.jdt.internal.compiler.ast;208
parseParam; AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;208
resolveTypeBindingForName; DefaultBindingResolver.java; org.eclipse.jdt.core.dom;208
parseTag; FormatterCommentParser.java; org.eclipse.jdt.internal.formatter;208
resolve; TypeDeclaration.java; org.eclipse.jdt.internal.compiler.ast;206
generateCode; ForeachStatement.java; org.eclipse.jdt.internal.compiler.ast;206
findConstructors; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;205
findMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;204
acceptTypes; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;202
get_EQUAL_EQUAL; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;201
pathMatch; CharOperation.java; org.eclipse.jdt.core.compiler;200
updateMatch; PatternLocator.java; org.eclipse.jdt.internal.core.search.matching;197
invalidMethod; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;195
execute; IndexAllProject.java; org.eclipse.jdt.internal.core.search.indexing;194
get_LEFT_SHIFT; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
get_PLUS; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
javadocInvalidMethod; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;193
get_LESS; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
get_AND; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
parse; Parser.java; org.eclipse.jdt.internal.compiler.parser;192
get_AND_AND; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;192
internalResolveType; ParameterizedQualifiedTypeReference.java; org.eclipse.jdt.internal.compiler.ast;188
mostSpecificMethodBinding; Scope.java; org.eclipse.jdt.internal.compiler.lookup;187
resolveType; ConditionalExpression.java; org.eclipse.jdt.internal.compiler.ast;187
selectFrom; SelectionEngine.java; org.eclipse.jdt.internal.codeassist;185
addInitializationsFrom; UnconditionalFlowInfo.java; org.eclipse.jdt.internal.compiler.flow;184
findExceptionFromTryStatement; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;184
createPattern; SearchPattern.java; org.eclipse.jdt.core.search;184
createExternalArchiveDelta; DeltaProcessor.java; org.eclipse.jdt.internal.core;183
processPathEntries; Main.java; org.eclipse.jdt.internal.compiler.batch;182
computeClasspathLocations; NameEnvironment.java; org.eclipse.jdt.internal.core.builder;181
nodeClassForType; ASTNode.java; org.eclipse.jdt.core.dom;181
elementDecode; ClasspathEntry.java; org.eclipse.jdt.internal.core;180
disassemble; Disassembler.java; org.eclipse.jdt.internal.core.util;180
findSourceFiles; IncrementalImageBuilder.java; org.eclipse.jdt.internal.core.builder;180
resolveType; Annotation.java; org.eclipse.jdt.internal.compiler.ast;179
invalidConstructor; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;179
printJavadocGapLines; Scribe.java; org.eclipse.jdt.internal.formatter;175
formatCascadingMessageSends; CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;174
internalCreateASTForKind; ASTParser.java; org.eclipse.jdt.core.dom;174
resolveLevelForType; PatternLocator.java; org.eclipse.jdt.internal.core.search.matching;172
computeId; ReferenceBinding.java; org.eclipse.jdt.internal.compiler.lookup;172
buildInitialRecoveryState; AssistParser.java; org.eclipse.jdt.internal.codeassist.impl;172
resourceChanged; DeltaProcessor.java; org.eclipse.jdt.internal.core;171
pushText; CompletionJavadocParser.java; org.eclipse.jdt.internal.codeassist.complete;170
suggestNames; InternalNamingConventions.java; org.eclipse.jdt.internal.core;170
printJavadocTextLine; Scribe.java; org.eclipse.jdt.internal.formatter;169
castTo; Constant.java; org.eclipse.jdt.internal.compiler.impl;169
traverseDelta; DeltaProcessor.java; org.eclipse.jdt.internal.core;169
convert; ASTConverter.java; org.eclipse.jdt.core.dom;169
internalResolveType; ParameterizedSingleTypeReference.java; org.eclipse.jdt.internal.compiler.ast;168
checkProjectsBeingAddedOrRemoved; DeltaProcessor.java; org.eclipse.jdt.internal.core;167
resolve; ExplicitConstructorCall.java; org.eclipse.jdt.internal.compiler.ast;167
generateOptimizedNonBooleanEqual; EqualExpression.java; org.eclipse.jdt.internal.compiler.ast;165
resolveTypeExpecting; MemberValuePair.java; org.eclipse.jdt.internal.compiler.ast;165
buildInitialRecoveryState; Parser.java; org.eclipse.jdt.internal.compiler.parser;165
recoverStatements; Parser.java; org.eclipse.jdt.internal.compiler.parser;164
execute; AddJarFileToIndex.java; org.eclipse.jdt.internal.core.search.indexing;164
methods; SourceTypeBinding.java; org.eclipse.jdt.internal.compiler.lookup;164
getGeneratedResources; JavaCore.java; org.eclipse.jdt.core;163
javadocInvalidConstructor; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;162
reportSecondaryError; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;162
select; SelectionEngine.java; org.eclipse.jdt.internal.codeassist;162
locateMatches; ClassFileMatchLocator.java; org.eclipse.jdt.internal.core.search.matching;162
updatedTypeDeclaration; RecoveredType.java; org.eclipse.jdt.internal.compiler.parser;160
processPackageFragmentResource; CopyResourceElementsOperation.java; org.eclipse.jdt.internal.core;160
