project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
hadoop,Class,org.apache.hadoop.dfs.FSDataset.FSVolumeSet,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,2.0,8.0,0.0,0.0,1.0,69,9,60,17,31,0,36,57,24,4.0,4.0,4.0,3.0,1.0,2,44.0,44.0,0.0,20,20,20,11,False
hadoop,Class,org.apache.hadoop.dfs.FSDirectory,2.0,2.0,2.0,1.0,16.0,0.0,12.0,3.0,2.0,11.0,0.0,0.0,0.0,25.0,25.0,25.0,8.0,11.0,0.0,0.0,14.0,737,59,495,111,321,188,227,346,115,7.0,7.0,7.0,5.0,1.0,4,85.0,78.0,0.38,66,66,72,41,False
hadoop,Class,org.apache.hadoop.dfs.FSDirectory.INode,2.0,2.0,2.0,1.0,11.0,0.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,5.0,17.0,0.0,0.0,3.0,260,22,165,41,97,74,82,122,47,5.0,5.0,9.0,4.0,1.0,2,65.0,61.0,0.45,43,43,49,27,False
hadoop,Class,org.apache.hadoop.dfs.FSEditLog,2.0,2.0,2.0,1.0,17.0,0.0,13.0,3.0,1.0,11.0,0.0,3.0,7.0,19.0,19.0,16.0,3.0,19.0,0.0,0.0,0.0,378,24,270,62,193,90,142,194,67,25.0,19.0,25.0,4.0,1.0,6,73.0,49.0,0.33,56,50,56,24,False
hadoop,Class,org.apache.hadoop.dfs.FSImage,4.0,4.0,5.0,1.0,30.0,1.0,22.0,7.0,1.0,11.0,0.0,1.0,4.0,9.0,9.0,8.0,2.0,8.0,1.0,0.0,0.0,317,21,209,63,159,91,134,180,69,20.0,20.0,25.0,1.0,1.0,5,61.0,61.0,0.44,43,43,52,9,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem,3.0,3.0,4.0,1.0,25.0,0.0,17.0,7.0,2.0,28.0,0.0,2.0,3.0,70.0,70.0,68.0,33.0,18.0,11.0,0.0,41.0,2527,183,1570,367,1076,796,743,1076,346,16.0,16.0,29.0,13.0,1.0,5,94.0,90.0,0.51,256,256,290,119,False
hadoop,Private Class,org.apache.hadoop.dfs.FSNamesystem.FileUnderConstruction,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,1.0,0.0,0.0,5.0,47,6,32,15,10,11,15,22,12,1.0,1.0,1.0,1.0,1.0,0,66.0,66.0,0.34,6,6,6,6,False
hadoop,Public Static Class,org.apache.hadoop.dfs.FSNamesystem.FsckServlet,2.0,2.0,2.0,1.0,18.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24,0,20,10,13,4,11,14,8,2.0,2.0,2.0,1.0,2.0,1,0.0,0.0,0.2,2,2,2,1,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem.HeartbeatMonitor,3.0,3.0,3.0,1.0,11.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16,0,11,2,5,5,2,6,2,3.0,3.0,3.0,1.0,1.0,2,0.0,0.0,0.45,3,3,3,1,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem.Lease,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,12.0,12.0,12.0,4.0,0.0,0.0,0.0,12.0,85,3,65,21,34,17,32,49,23,3.0,3.0,3.0,3.0,1.0,1,62.0,60.0,0.26,18,18,18,14,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem.LeaseMonitor,6.0,6.0,7.0,4.0,26.0,0.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,32,0,28,3,16,4,7,16,3,6.0,6.0,7.0,4.0,1.0,4,0.0,0.0,0.14,6,6,7,4,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem.SafeModeInfo,2.0,2.0,2.0,1.0,11.0,0.0,7.0,4.0,1.0,7.0,0.0,0.0,0.0,16.0,16.0,16.0,6.0,12.0,3.0,0.0,1.0,245,17,125,26,82,111,54,85,25,6.0,6.0,8.0,4.0,1.0,1,65.0,32.0,0.89,34,34,38,21,False
hadoop,Class,org.apache.hadoop.dfs.FSNamesystem.SafeModeMonitor,3.0,3.0,3.0,1.0,13.0,0.0,10.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24,1,13,3,7,10,4,8,3,3.0,3.0,3.0,1.0,1.0,2,0.0,0.0,0.77,3,3,3,1,False
hadoop,Class,org.apache.hadoop.dfs.IncorrectVersionException,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15,2,7,2,3,6,1,3,2,2.0,2.0,2.0,1.0,2.0,0,0.0,0.0,0.86,2,2,2,1,False
hadoop,Public Class,org.apache.hadoop.dfs.JspHelper,3.0,3.0,3.0,1.0,20.0,1.0,18.0,0.0,1.0,9.0,0.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,235,17,194,56,140,25,101,140,44,9.0,9.0,9.0,5.0,1.0,3,90.0,90.0,0.13,30,30,31,14,False
hadoop,Class,org.apache.hadoop.dfs.JspHelper.sortNodeList.NodeComapare,8.0,6.0,8.0,1.0,22.0,0.0,21.0,0.0,2.0,3.0,0.0,0.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,59,4,55,18,44,0,24,33,9,11.0,7.0,11.0,1.0,1.0,1,0.0,0.0,0.0,17,13,17,2,False
hadoop,Public Class,org.apache.hadoop.dfs.LeaseExpiredException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9,0,5,2,1,4,1,3,2,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.8,1,1,1,1,False
hadoop,Class,org.apache.hadoop.dfs.LocatedBlock,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,5.0,84,8,42,11,22,35,23,33,13,2.0,2.0,2.0,1.0,1.0,1,16.0,16.0,0.83,8,8,8,6,False
hadoop,Anonymous Class,org.apache.hadoop.dfs.LocatedBlock.(Anon_1),1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0,2,0,2,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
hadoop,Public Class,org.apache.hadoop.dfs.NameNode,1.0,1.0,2.0,1.0,11.0,0.0,8.0,2.0,4.0,20.0,0.0,4.0,2.0,40.0,40.0,36.0,5.0,1.0,2.0,0.0,37.0,578,54,359,111,215,169,165,247,96,7.0,7.0,8.0,4.0,1.0,5,79.0,75.0,0.47,78,76,81,49,False
hadoop,Private Class,org.apache.hadoop.dfs.NameNode.NameNodeMetrics,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,29,6,23,11,11,0,11,17,11,1.0,1.0,1.0,1.0,1.0,0,64.0,64.0,0.0,5,5,5,5,False
hadoop,Public Class,org.apache.hadoop.dfs.NamenodeFsck,9.0,9.0,10.0,2.0,41.0,0.0,37.0,3.0,1.0,13.0,0.0,0.0,4.0,8.0,8.0,8.0,13.0,0.0,5.0,0.0,3.0,570,40,423,104,299,108,243,347,104,21.0,19.0,23.0,7.0,1.0,5,73.0,58.0,0.26,77,75,81,19,False
hadoop,Public Class,org.apache.hadoop.dfs.NamenodeFsck.FsckResult,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,10.0,0.0,0.0,0.0,23.0,153,23,106,35,57,24,53,82,35,6.0,6.0,6.0,1.0,1.0,1,84.0,84.0,0.23,29,29,29,23,False
hadoop,Public Class,org.apache.hadoop.dfs.NotReplicatedYetException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9,0,5,2,1,4,1,3,2,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.8,1,1,1,1,False
hadoop,Public Class,org.apache.hadoop.dfs.SafeModeException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13,2,5,2,1,6,1,3,2,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,1.2,1,1,1,1,False
hadoop,Public Class,org.apache.hadoop.dfs.StreamFile,3.0,3.0,4.0,1.0,27.0,0.0,27.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,56,1,38,15,25,17,21,27,13,3.0,3.0,4.0,1.0,2.0,2,50.0,50.0,0.45,3,3,4,1,False
hadoop,Class,org.apache.hadoop.dfs.UnregisteredDatanodeException,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,20,2,12,4,5,6,2,5,3,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.5,2,2,2,2,False
hadoop,Public Class,org.apache.hadoop.examples.ExampleDriver,2.0,2.0,2.0,1.0,18.0,0.0,18.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43,1,20,3,14,22,9,12,3,2.0,2.0,2.0,1.0,1.0,1,0.0,0.0,1.1,2,2,2,1,False
hadoop,Public Class,org.apache.hadoop.examples.Grep,2.0,2.0,2.0,1.0,24.0,6.0,17.0,1.0,1.0,13.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,69,15,37,7,30,20,26,31,6,3.0,3.0,3.0,1.0,1.0,1,0.0,0.0,0.54,4,4,4,2,False
hadoop,Public Class,org.apache.hadoop.examples.NNBench,3.0,3.0,3.0,2.0,44.0,4.0,35.0,5.0,2.0,17.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,195,15,133,47,100,48,83,102,41,5.0,5.0,5.0,4.0,2.0,1,0.0,0.0,0.36,6,6,6,5,False
hadoop,Public Static Class,org.apache.hadoop.examples.NNBench.Map,3.0,3.0,3.0,1.0,20.0,0.0,18.0,3.0,2.0,11.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,0.0,1.0,0.0,2.0,73,4,61,23,42,9,37,48,21,6.0,6.0,6.0,1.0,2.0,2,33.0,26.0,0.15,10,10,10,3,False
