Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"AbstractModuleDescriptorParserTester.java",3,3,3,3,14,0,14,0,,,,,1,0,0,7,,7,7,0,7,,0,0,7,0,,143,11,115,34,66,17,,,,82,107,40,67,,,,,,4,4,4,4,,,3,,,,0.15,24,24,24,24
File,"AbstractPatternMatcher.java",1,1,1,1,6,0,4,2,,,,,1,0,0,4,,5,5,1,5,,0,0,1,4,,63,7,23,8,8,37,,,,9,16,8,8,,,,,,3,3,3,1,,,1,,,,1.61,6,6,6,4
File,"AbstractPatternMatcherTest.java",1,1,1,1,10,0,8,0,,,,,1,0,0,7,,11,11,1,11,,0,0,4,7,,111,18,70,26,41,23,,,,46,60,28,32,,,,,,3,3,3,1,,,1,,,,0.33,13,13,13,7
File,"AbstractPatternsBasedResolver.java",2,2,2,1,13,0,11,1,,,,,1,0,0,27,,30,30,3,30,,0,1,16,13,,462,58,355,123,223,52,,,,212,273,124,149,,,,,,14,14,19,12,,,3,,,,0.15,68,68,80,45
File,"AbstractRepository.java",1,1,1,1,4,0,4,0,,,,,1,0,0,19,,19,19,3,19,,0,0,10,9,,136,25,94,31,41,17,,,,47,71,31,40,,,,,,3,3,3,1,,,2,,,,0.18,23,23,24,19
File,"AbstractResolver.java",1,1,1,1,6,0,5,0,,,,,2,0,0,67,,67,67,13,67,,0,5,21,41,,554,83,409,138,190,63,,,,168,262,131,131,,,,,,4,4,5,4,,,3,,,,0.15,97,97,102,72
File,"AbstractSshBasedRepository.java",1,1,2,1,11,0,7,4,,,,,1,0,2,19,,20,20,7,20,,0,2,3,15,,304,35,160,53,91,110,,,,76,113,52,61,,,,,,9,9,10,1,,,3,,,,0.69,36,36,39,19
File,"AbstractSshBasedResolver.java",1,1,1,1,8,0,3,5,,,,,1,0,0,10,,11,11,1,11,,0,1,0,10,,137,15,44,17,16,78,,,,18,30,17,13,,,,,,2,2,2,1,,,1,,,,1.77,11,11,11,10
File,"AbstractTestFilter.java",1,1,1,1,7,0,7,0,,,,,1,0,0,5,,6,6,0,6,,0,0,0,6,,71,8,43,15,25,20,,,,21,30,14,16,,,,,,2,2,2,1,,,1,,,,0.47,8,8,8,5
File,"AbstractTrigger.java",1,1,1,1,3,0,3,0,,,,,1,0,0,9,,9,9,4,9,,0,2,0,7,,81,15,41,19,12,25,,,,19,30,19,11,,,,,,2,2,2,1,,,1,,,,0.61,10,10,10,9
File,"AbstractURLHandler.java",2,1,2,1,6,0,5,0,,,,,1,0,2,11,,11,11,0,11,,0,0,3,8,,122,21,76,28,39,25,,,,31,47,25,22,,,,,,9,4,9,3,,,1,,,,0.33,22,17,24,15
File,"AbstractVersionMatcher.java",1,1,1,1,3,0,3,0,,,,,1,0,0,10,,10,10,2,10,,0,0,0,10,,78,15,42,21,10,21,,,,19,30,20,10,,,,,,1,1,1,1,,,0,,,,0.50,10,10,10,10
File,"AddPathTask.java",1,1,1,1,4,0,4,0,,,,,1,0,0,12,,12,12,3,12,,0,0,0,12,,103,16,64,27,24,23,,,,31,47,27,20,,,,,,4,4,4,1,,,1,,,,0.36,15,15,15,12
File,"AndFilter.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,2,4,,0,0,0,4,,41,6,18,8,5,17,,,,8,13,8,5,,,,,,1,1,2,1,,,0,,,,0.94,4,4,5,4
File,"AntBuildTrigger.java",1,1,1,1,7,0,7,0,,,,,1,0,0,12,,12,12,5,12,,0,3,0,9,,170,23,107,43,55,41,,,,61,81,43,38,,,,,,9,9,10,1,,,4,,,,0.38,21,21,22,12
File,"AntBuildTriggerTest.java",1,1,1,1,8,1,6,0,,,,,1,0,0,2,,2,2,0,2,,0,0,1,1,,46,8,20,11,8,18,,,,14,17,11,6,,,,,,1,1,1,1,,,0,,,,0.90,2,2,2,2
File,"AntCallTrigger.java",1,1,1,1,6,0,6,0,,,,,1,0,0,9,,9,9,4,9,,0,2,0,7,,129,20,75,35,36,34,,,,48,61,36,25,,,,,,6,6,7,1,,,2,,,,0.45,15,15,16,9
File,"AntCallTriggerTest.java",2,2,2,1,18,2,11,5,,,,,1,0,0,9,,9,9,0,9,,0,6,2,1,,223,32,119,41,73,72,,,,73,91,38,53,,,,,,6,6,6,1,,,4,,,,0.61,18,18,18,9
File,"AntMessageLogger.java",1,1,1,1,8,0,5,2,,,,,2,1,1,14,,14,13,4,14,,0,0,1,13,,136,20,70,21,35,46,,,,33,51,29,22,,,,,,3,3,3,1,,,1,,,,0.66,17,17,17,14
File,"AntTestHelper.java",1,1,1,1,9,0,9,0,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,34,2,14,7,7,18,,,,10,12,7,5,,,,,,1,1,1,1,,,0,,,,1.29,1,1,1,1
File,"AnyMatcher.java",1,1,1,1,3,0,3,0,,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,40,5,15,6,5,21,,,,5,10,6,4,,,,,,2,2,2,1,,,1,,,,1.40,4,4,4,3
File,"ApacheHttpURLLister.java",1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,40,6,17,10,4,17,,,,9,13,10,3,,,,,,1,1,1,1,,,0,,,,1.00,3,3,3,3
File,"ApacheURLLister.java",3,3,6,2,33,4,15,13,,,,,1,0,1,4,,4,4,0,4,,0,0,0,4,,183,25,79,31,45,79,,,,40,56,28,28,,,,,,12,12,21,8,,,4,,,,1.00,15,15,24,11
File,"ApacheURLListerTest.java",1,1,1,1,13,1,9,2,,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,102,15,53,31,35,34,,,,33,39,25,14,,,,,,2,2,2,1,,,1,,,,0.64,6,6,6,5
File,"Artifact.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,9,9,0,9,,9,0,0,0,,100,12,17,16,0,71,,,,15,16,16,0,,,,,,0,0,0,0,,,0,,,,4.18,0,0,0,0
File,"ArtifactDownloadReport.java",1,1,1,1,5,0,4,0,,,,,1,0,1,21,,21,21,7,21,,0,0,0,21,,186,32,111,37,50,43,,,,46,78,37,41,,,,,,7,7,7,7,,,2,,,,0.39,32,32,32,31
File,"ArtifactId.java",1,1,1,1,7,0,4,2,,,,,1,0,0,9,,9,9,4,9,,0,0,0,9,,105,13,48,17,22,44,,,,23,34,17,17,,,,,,2,2,5,1,,,1,,,,0.92,11,11,14,9
File,"ArtifactInfo.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,24,2,5,4,0,17,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,3.40,0,0,0,0
File,"ArtifactLockStrategy.java",1,1,1,1,3,0,3,0,,,,,1,0,0,5,,5,5,0,5,,0,1,0,4,,46,7,22,10,6,17,,,,9,15,9,6,,,,,,1,1,1,1,,,0,,,,0.77,5,5,5,5
File,"ArtifactLockStrategyTest.java",1,1,1,1,9,0,8,0,,,,,4,0,0,15,,15,15,7,15,,0,6,3,6,,193,18,149,59,80,27,,,,86,109,56,53,,,,,,6,6,6,1,,,3,,,,0.18,21,21,21,15
File,"ArtifactOrigin.java",1,1,1,1,8,0,5,2,,,,,1,3,2,10,,10,7,3,10,,0,0,0,10,,131,19,60,21,27,52,,,,30,45,21,24,,,,,,5,5,6,5,,,1,,,,0.87,15,15,18,14
File,"ArtifactResourceResolver.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,29,2,6,5,0,21,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,3.50,0,0,0,0
File,"ArtifactRevisionId.java",1,1,1,1,5,0,4,0,,,,,1,2,0,13,,13,11,2,13,,0,0,0,13,,122,20,71,24,34,31,,,,33,48,22,26,,,,,,2,2,4,1,,,1,,,,0.44,15,15,17,13
File,"ArtifactTypeFilter.java",1,1,1,1,5,0,5,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,39,5,17,9,5,17,,,,9,13,9,4,,,,,,2,2,2,1,,,1,,,,1.00,3,3,3,2
File,"BasicResolver.java",2,2,2,1,14,0,13,0,,,,,8,0,3,61,,65,65,12,65,,0,11,17,37,,1048,103,859,250,563,87,,,,421,577,245,332,,,,,,21,21,25,9,,,5,,,,0.10,160,160,182,88
File,"BasicResource.java",1,1,1,1,3,0,3,0,,,,,1,0,0,9,,9,9,5,9,,0,0,0,9,,76,16,43,19,14,17,,,,21,31,18,13,,,,,,1,1,1,1,,,0,,,,0.40,9,9,9,9
File,"BasicURLHandler.java",3,3,3,1,19,0,17,1,,,,,2,0,3,9,,9,9,0,9,,0,3,0,6,,230,20,180,47,118,31,,,,89,126,47,79,,,,,,7,7,7,6,,,3,,,,0.17,32,32,35,14
File,"BasicURLHandlerTest.java",1,1,1,1,12,2,8,5,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,42,5,14,7,6,26,,,,10,12,7,5,,,,,,1,1,1,1,,,0,,,,1.86,1,1,1,1
File,"BuiltFileResource.java",1,1,1,1,3,0,3,0,,,,,1,0,1,11,,11,11,1,11,,0,0,0,11,,85,16,45,22,12,24,,,,21,33,22,11,,,,,,1,1,1,1,,,0,,,,0.53,11,11,11,11
File,"CCFilter.java",2,2,2,2,9,0,9,0,,,,,2,0,0,2,,2,2,0,2,,0,0,0,2,,45,4,24,10,10,17,,,,13,18,11,7,,,,,,3,3,3,3,,,0,,,,0.71,4,4,5,4
File,"CCFilterTest.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,27,2,8,5,1,17,,,,4,6,5,1,,,,,,1,1,1,1,,,0,,,,2.13,1,1,1,1
File,"CacheCleaner.java",1,1,1,1,8,0,3,5,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,32,3,7,4,1,22,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,3.14,1,1,1,1
File,"CacheDownloadOptions.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,2,4,,0,0,0,4,,39,3,19,8,8,17,,,,9,14,8,6,,,,,,1,1,1,1,,,0,,,,0.89,4,4,4,4
File,"CacheMetadataOptions.java",1,1,1,1,3,0,3,0,,,,,1,0,0,10,,10,10,5,10,,0,0,0,10,,64,3,44,18,20,17,,,,22,33,18,15,,,,,,1,1,1,1,,,0,,,,0.39,10,10,10,10
File,"CacheResolver.java",1,1,1,1,9,0,9,0,,,,,1,0,0,13,,13,13,0,13,,0,1,0,12,,185,18,148,54,86,19,,,,87,111,52,59,,,,,,6,6,7,6,,,3,,,,0.13,23,23,24,18
File,"CacheUtil.java",2,2,2,1,11,0,7,4,,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,50,3,18,4,8,29,,,,4,10,4,6,,,,,,4,4,4,1,,,1,,,,1.61,5,5,5,2
File,"ChainResolver.java",2,2,2,1,8,0,8,0,,,,,2,3,0,32,,32,29,5,32,,0,7,0,25,,377,49,302,107,164,26,,,,168,228,116,112,,,,,,14,14,16,3,,,3,,,,0.09,71,71,76,42
File,"ChainResolverTest.java",1,1,1,1,23,1,19,2,,,,,1,0,0,20,,20,20,4,20,,0,3,2,15,,546,67,425,140,332,63,,,,288,327,136,191,,,,,,4,4,4,1,,,1,,,,0.15,38,38,38,20
File,"ChainVersionMatcher.java",2,2,2,2,11,0,8,2,,,,,1,0,0,9,,9,9,1,9,,0,0,0,9,,155,12,93,29,48,51,,,,57,74,34,40,,,,,,3,3,4,3,,,2,,,,0.55,22,22,26,19
File,"CheckEngine.java",8,8,9,1,46,1,39,6,,,,,1,0,0,2,,2,2,2,2,,0,0,0,2,,138,9,100,39,60,29,,,,65,80,42,38,,,,,,16,16,17,1,,,6,,,,0.29,17,17,18,2
File,"CheckEngineSettings.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,29,5,7,6,0,17,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,,2.43,0,0,0,0
File,"Checks.java",1,1,1,1,8,0,5,2,,,,,1,3,0,4,,4,1,0,4,,0,1,0,3,,61,5,26,8,11,30,,,,10,18,8,10,,,,,,2,2,2,1,,,1,,,,1.15,7,7,7,4
File,"ChecksumHelper.java",2,2,2,1,14,1,10,4,,,,,1,6,3,7,,7,1,0,7,,0,3,0,4,,153,19,94,38,54,46,,,,52,69,36,33,,,,,,4,4,6,1,,,2,,,,0.49,15,15,18,7
File,"CircularDependencyException.java",1,1,1,1,5,0,3,2,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,43,7,12,6,3,24,,,,6,9,6,3,,,,,,1,1,1,1,,,0,,,,2.00,2,2,2,2
File,"CircularDependencyHelper.java",1,1,1,1,10,0,7,2,,,,,1,4,0,5,,5,1,0,5,,0,1,0,4,,86,10,47,19,24,29,,,,32,41,22,19,,,,,,3,3,3,3,,,2,,,,0.62,9,9,9,7
File,"CircularDependencyStrategy.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,31,4,6,5,0,21,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,3.50,0,0,0,0
File,"CollectionOfModulesToSort.java",2,2,2,1,12,0,9,3,,,,,1,0,0,5,,5,5,4,5,,0,1,0,4,,113,13,63,31,29,39,,,,41,50,31,19,,,,,,4,4,4,4,,,2,,,,0.62,10,10,10,8
File,"CommandLine.java",1,1,1,1,3,0,3,0,,,,,1,0,0,7,,7,7,2,7,,2,0,0,5,,57,10,30,15,10,18,,,,14,22,15,7,,,,,,2,2,3,1,,,0,,,,0.60,9,9,10,7
File,"CommandLineParser.java",3,3,4,2,19,1,16,1,,,,,1,0,2,5,,5,5,2,5,,0,0,0,5,,140,16,99,38,64,28,,,,66,81,40,41,,,,,,9,9,12,6,,,3,,,,0.28,18,18,21,13
File,"ComparatorLatestStrategy.java",1,1,1,1,3,0,3,0,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,51,9,25,14,6,17,,,,13,19,14,5,,,,,,1,1,1,1,,,0,,,,0.68,5,5,5,5
File,"Configuration.java",1,1,2,1,8,0,6,2,,,,,2,2,2,17,,17,15,7,17,,0,2,0,15,,216,32,130,41,64,55,,,,65,100,44,56,,,,,,6,6,6,3,,,2,,,,0.42,33,33,36,19
File,"ConfigurationAware.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,39,2,5,4,0,32,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,6.40,0,0,0,0
File,"ConfigurationGroup.java",1,1,1,1,9,0,5,5,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,72,7,26,10,10,41,,,,13,19,11,8,,,,,,3,3,4,3,,,2,,,,1.58,6,6,7,6
File,"ConfigurationIntersection.java",1,1,1,1,9,0,5,5,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,72,7,26,10,10,41,,,,13,19,11,8,,,,,,3,3,4,3,,,2,,,,1.58,6,6,7,6
File,"ConfigurationResolveReport.java",2,2,2,1,9,0,7,1,,,,,1,1,0,29,,29,28,10,29,,0,2,0,27,,375,45,258,105,135,77,,,,156,204,112,92,,,,,,6,6,8,4,,,3,,,,0.30,58,58,64,32
File,"ConfigurationUtils.java",6,6,6,1,30,1,18,11,,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,96,8,46,15,24,42,,,,28,41,19,22,,,,,,12,12,12,1,,,4,,,,0.91,13,13,13,2
File,"ConfigurationsExample.java",3,3,3,1,16,0,16,0,,,,,1,1,0,2,,2,1,0,2,,0,1,0,1,,64,5,42,17,24,17,,,,24,31,17,14,,,,,,5,5,5,1,,,2,,,,0.40,6,6,6,2
File,"Configurator.java",2,2,2,1,8,0,8,0,,,,,7,0,1,70,,70,70,27,70,,0,7,0,63,,765,101,618,187,378,47,,,,301,443,184,259,,,,,,17,17,22,12,,,5,,,,0.08,145,145,161,103
File,"ConfiguratorTest.java",1,1,1,1,6,0,6,0,,,,,10,0,0,42,,42,42,15,42,,0,0,1,41,,385,69,294,87,174,22,,,,183,235,87,148,,,,,,1,1,1,1,,,0,,,,0.07,42,42,42,42
File,"ConfigureTest.java",1,1,1,1,10,1,9,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,79,14,48,25,29,17,,,,36,41,25,16,,,,,,1,1,1,1,,,0,,,,0.35,4,4,4,4
File,"ConflictManager.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,60,5,10,9,0,46,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,4.60,0,0,0,0
File,"ContextualSAXHandler.java",1,1,1,1,5,0,5,0,,,,,1,0,0,5,,5,5,2,5,,0,0,2,3,,65,12,36,17,15,17,,,,21,28,17,11,,,,,,3,3,3,1,,,1,,,,0.47,7,7,7,5
File,"CopyProgressEvent.java",1,1,1,1,3,0,3,0,,,,,1,0,0,7,,7,7,3,7,,0,0,1,6,,60,11,29,12,9,20,,,,13,21,12,9,,,,,,1,1,1,1,,,0,,,,0.69,7,7,7,7
File,"CopyProgressListener.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,29,3,6,5,0,20,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,3.33,0,0,0,0
File,"Credentials.java",1,1,1,1,5,0,4,0,,,,,1,1,0,11,,11,10,4,11,,0,1,0,10,,102,17,61,19,27,24,,,,28,45,20,25,,,,,,3,3,3,3,,,1,,,,0.39,16,16,17,13
File,"CredentialsStore.java",1,1,1,1,5,0,4,0,,,,,1,0,2,3,,3,3,0,3,,0,1,0,2,,56,8,23,12,9,25,,,,13,18,12,6,,,,,,2,2,2,1,,,1,,,,1.09,4,4,4,3
File,"CredentialsUtil.java",5,5,5,1,28,1,26,0,,,,,2,2,1,4,,4,2,3,4,,1,1,0,2,,167,19,129,40,85,20,,,,76,97,39,58,,,,,,7,7,8,3,,,4,,,,0.16,20,20,22,6
File,"CustomResolver.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,29,2,3,2,0,24,,,,1,2,2,0,,,,,,0,0,0,0,,,0,,,,8.00,0,0,0,0
File,"DefaultArtifact.java",1,1,1,1,4,0,4,0,,,,,1,7,0,21,,21,14,4,21,,0,0,0,21,,157,27,110,38,49,20,,,,37,61,32,29,,,,,,3,3,3,1,,,1,,,,0.18,23,23,23,21
File,"DefaultDependencyArtifactDescriptor.java",1,1,1,1,5,0,4,0,,,,,1,0,0,12,,12,12,6,12,,0,1,0,11,,121,21,72,30,30,28,,,,41,55,28,27,,,,,,2,2,2,1,,,1,,,,0.39,15,15,15,12
File,"DefaultDependencyDescriptor.java",2,2,2,1,10,0,8,1,,,,,1,5,2,55,,55,50,13,55,,0,11,3,41,,704,79,509,164,294,124,,,,264,375,164,211,,,,,,26,26,28,16,,,7,,,,0.24,120,120,127,74
File,"DefaultDependencyDescriptorTest.java",1,1,1,1,9,2,7,0,,,,,1,1,0,3,,3,2,0,3,,0,0,0,3,,63,13,25,10,15,25,,,,15,19,8,11,,,,,,1,1,1,1,,,0,,,,1.00,3,3,3,3
File,"DefaultExcludeRule.java",1,1,1,1,3,0,3,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,34,5,12,7,2,17,,,,6,9,7,2,,,,,,1,1,1,1,,,0,,,,1.42,2,2,2,2
File,"DefaultExtendableItem.java",1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,39,6,13,6,3,20,,,,5,9,6,3,,,,,,1,1,1,1,,,0,,,,1.54,3,3,3,3
File,"DefaultIncludeRule.java",1,1,1,1,3,0,3,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,34,5,12,7,2,17,,,,6,9,7,2,,,,,,1,1,1,1,,,0,,,,1.42,2,2,2,2
File,"DefaultMessageLogger.java",1,1,1,1,3,0,3,0,,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,51,7,24,9,8,20,,,,8,16,9,7,,,,,,2,2,2,1,,,1,,,,0.83,7,7,7,6
File,"DefaultModuleDescriptor.java",1,1,1,1,7,0,7,0,,,,,1,6,0,75,,75,69,24,75,,0,3,0,72,,770,111,593,204,329,81,,,,324,453,212,241,,,,,,10,10,10,6,,,4,,,,0.14,138,138,141,92
File,"DefaultPomDependencyMgt.java",1,1,1,1,3,0,3,0,,,,,1,0,0,6,,6,6,5,6,,0,0,0,6,,57,8,32,15,10,20,,,,17,24,14,10,,,,,,1,1,1,1,,,0,,,,0.63,6,6,6,6
File,"DefaultPublishingDRResolver.java",1,1,1,1,4,0,4,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,28,2,9,6,1,17,,,,4,6,5,1,,,,,,1,1,1,1,,,0,,,,1.89,1,1,1,1
File,"DefaultRepositoryCacheManager.java",2,2,2,1,11,0,9,1,,,,,4,0,9,82,,82,82,19,82,,1,25,0,56,,1156,134,890,277,549,136,,,,414,585,241,344,,,,,,17,17,21,13,,,6,,,,0.15,169,169,186,119
File,"DefaultRepositoryCacheManagerTest.java",1,1,1,1,12,1,10,0,,,,,1,0,0,5,,5,5,3,5,,0,0,3,2,,110,20,70,30,42,21,,,,57,63,29,34,,,,,,1,1,1,1,,,0,,,,0.30,5,5,5,5
File,"DefaultResolutionCacheManager.java",1,1,1,1,3,0,3,0,,,,,2,0,2,18,,18,18,4,18,,0,0,0,18,,122,28,77,39,30,17,,,,33,52,35,17,,,,,,1,1,2,1,,,0,,,,0.22,18,18,19,18
File,"DeliverEngine.java",4,4,4,1,37,2,27,8,,,,,1,0,0,4,,4,4,1,4,,0,1,0,3,,204,15,140,59,91,52,,,,82,96,57,39,,,,,,11,11,11,1,,,2,,,,0.37,16,16,16,4
File,"DeliverEngineSettings.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,26,4,5,4,0,17,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,3.40,0,0,0,0
File,"DeliverOptions.java",1,1,1,1,8,0,3,4,,,,,1,1,0,22,,22,21,9,22,,0,0,0,22,,249,36,99,37,43,114,,,,47,70,35,35,,,,,,1,1,1,1,,,0,,,,1.15,22,22,22,22
File,"DependencyAnalyser.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,24,2,5,4,0,17,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,3.40,0,0,0,0
File,"DependencyArtifactDescriptor.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,6,6,0,6,,0,0,0,6,,69,7,11,10,0,51,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,,4.64,0,0,0,0
File,"DependencyDescriptor.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,25,25,0,25,,24,0,0,1,,140,26,33,32,0,81,,,,31,32,32,0,,,,,,0,0,0,0,,,0,,,,2.45,0,0,0,0
File,"DependencyDescriptorMediator.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,44,3,4,3,0,37,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,9.25,0,0,0,0
