"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",119,17,7,276.41,0,119,2,"Many methods provided by the parent class are never used by the child class.",""
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",120,17,5,566.21,1,120,2,"Most of the methods from the parent class are never used by the child class.","Not much. The child class has a low DIT, but it could have redefined all inherited methods or could have not used none of methods."
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",121,17,12,238.87,1,121,2,"There are 7 parameters, where a few of them are from user-defined classes, making the list harder to comprehend.","Not much. The low number of declarative statements says nothing to me about a long parameter list. From my point of view, a method with no declarative statements and few parameters is perfectly possible."
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",122,17,8,417.36,1,122,1,"The class is bigger than it could be, that's for sure. However, this is a scanner for a compiler. It has to be somewhat big, due to the inevitable large amount of switches required, each one with an inevitable large amount of cases required.","Both metrics state that the class is complex, which is true."
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",123,17,15,192.91,1,123,-2,"The method has no parameters at all.","Not much. That's exactly the case mentioned in one of my prior tasks."
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",124,17,16,214.65,1,124,-1,"This class simply has a constructor. The constructor has a high number of parameters, though.","Not much, since I don't agree with the decision tree output."
"664df040ea",3,2,"B",3,3,3,"A",5,"2020-01-10 16:08:41.932995","2020-01-10 16:54:30.644442",125,17,6,163.44,1,125,2,"Some of the work on this method could definitely be extracted to other methods.","The decision tree output was based on the large number of source lines, which seems correct for this method."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",126,18,14,61.44,1,126,-2,"Poucas linhas de código.\
Método consizo.","A quantidade de linhas de código.\
A quantidade de elementos que o método processa."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",127,18,3,92.27,1,127,2,"Muitos dados armazenados.\
Bastante métodos.\
Métodos processando abstrações distintas.","Quantidade de linhas."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",128,18,4,203.81,1,128,1,"Muitas linhas de códigos.\
Muitos dados sendo processados em apenas um método.","Linhas de códigos."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",129,18,11,464.67,1,129,1,"Quantidade considerável de parâmetros.","Número de declarações"
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",130,18,13,74.98,1,130,-2,"Poucas linhas de código.\
Métodos tratam poucas abstrações.","Linhas de código."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",131,18,7,56.76,1,131,1,"Pouco uso dos métodos herdados.","Métodos herdados em uso."
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",132,18,5,71.9,0,132,1,"Pouco uso de métodos herdados.",""
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",133,18,12,103.19,0,133,-1,"A necessidade dos parâmetros.",""
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",134,18,8,101.16,0,134,2,"Quantidade de linhas de códigos.\
Grande quantidade de dados sendo processadas.\
Muitas métodos distintos.",""
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",135,18,15,74.96,0,135,-2,"Poucos parâmetros.\
Atributos adquirido no método.",""
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",136,18,16,32.73,0,136,-2,"Poucos métodos.\
Poucas linhas de código.",""
"a0dd7a3994",2,2,"B",3,3,3,"A",2,"2020-01-10 17:08:56.964156","2020-01-10 17:36:19.488927",137,18,6,22.79,0,137,2,"Muitas linhas de código.\
Muitos dados e abstrações sendo processadas.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",138,21,14,125.4,0,138,-2,"O método é muito curto para ser classificado como longo, possui apenas três linhas de código.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",139,21,7,729.32,0,139,2,"Apenas 2 dos 17 métodos que são herdados da classe pai são utilizados na classe filha. Apenas métodos getters e setters estão acessíveis na herança.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",140,21,4,264.6,0,140,2,"O método é grande e complexo.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",141,21,3,407.24,0,141,-1,"A classe não centraliza diferentes funcionalidades. É muito grande, porém possui muita documentação. Possui muitas instâncias de variáveis, porém parecem necessárias ao domínio da classe.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",142,21,11,672.42,0,142,-1,"Sete não parece um número muito grande para parâmetros de um método.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",143,21,13,74,0,143,-2,"A classe é bem pequena e não centraliza funcionalidades.",""
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",144,21,12,981.37,1,144,-1,"Sete não parece um número grande para uma lista de parâmetros. Além do mais não sei se há a possibilidade de diminuir esse número, pois o método apenas cria uma instância da super classe.","A árvore não deu insights para a minha decisão. Uma coisa que me deixou confuso foi o nó: Declarative Statements < 3, então Smelly Code?? Parece ir contra o conceito do Long Parameter List."
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",145,21,8,621.59,1,145,1,"A classe é muito grande, apensar de não aparentar implementar diferentes responsabilidades do sistema.","As métricas presentes na árvore, são interessantes de se considerar na avaliação do Code Smell. O nó: Percent Lack of Cohesion in Methods <= 31% apresenta informação útil."
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",146,21,15,352.48,1,146,-2,"O método execute() não possui parâmetros.","A árvore não auxilia na decisão, dado que a análise visual do método já indica que ele não possui parâmetros."
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",147,21,16,153.04,1,147,-2,"A classe é bem pequena e não centraliza diferente responsabilidades.","A árvore aumenta a confiança da decisão, pois tem um ramo onde: Lines With Source Code < 612, então Not Smelly Code."
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",148,21,5,383.63,1,148,2,"Poucos elementos da classe pai são utilizados na classe filha.","A árvore não possui informação útil que auxilie na decisão tomada."
"1a97f9485c",2,2,"B",3,3,3,"A",7,"2020-01-11 01:03:06.499981","2020-01-11 02:33:50.853543",149,21,6,183.67,1,149,2,"O método é grande e complexo.","Os nós da árvore possuem métricas relacionadas a Long Method que devem ser considerados, porém os valores presentes na árvores não são decisivos para guiar uma decisão."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",150,22,14,247.99,1,150,-2,"The code is tiny, only three lines of code, to be classified as long method. Its a false positive?","None."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",151,22,7,359.49,1,151,-2,"The class presented does not override the methods inherited.","None."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",152,22,4,194.87,1,152,1,"The size of the method is directly related to the project. Then, I can't strongly agree with that. But, for me, the code is too long.","Looking at the code was better for me than looking at the tree."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",153,22,3,239.27,1,153,1,"The class has high cohesion.","The DT help me to know that the class has a high cohesion without knowing the system."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",154,22,11,981.75,1,154,1,"The method has a long parameter list.","That methods with more than 7 parameters are smelly."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",155,22,13,50.63,1,155,-2,"For me, the class is not a smell.","None;"
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",156,22,12,86.96,0,156,-1,"Not is clear that is a smelly class because idk the size of methods of the project.",""
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",157,22,8,29.1,0,157,1,"I agree that the class is smelly.",""
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",158,22,15,27.43,0,158,-2,"The class has a low number of parameters.",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",159,23,14,776.24,1,159,-2,"The eval () method has only 3 lines, so it is not a code smell. How many lines does the initScriptRunner () method has? Is this information important? If the initScriptRunner () method does what it should do, I think it's not a very important one.","In this case, nothing. Forgive me if I misunderstood the numbers of the tree."
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",160,22,16,133.06,0,160,-1,"I'm not sure about the response above because I haven't access to the class Complier.",""
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",161,22,5,60.62,0,161,-2,"I can't see any overriding methods.",""
"902c0c14b5",2,2,"M",3,3,3,"B",5,"2020-01-13 16:46:17.188964","2020-01-13 17:28:35.869068",162,22,6,83.45,0,162,1,"For me, the class characterizes as a long method, but I do not have certain.",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",163,23,11,477.52,1,163,2,"In my opinion, seven arguments (six primitives and one object) is a code smell. I believe that if there is a real world abstraction for the six primitive arguments, then they should become one or two objects.","The decision tree didn't help me in this case, but I can see its usefulness."
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",164,23,4,231.23,1,164,2,"146 lines without any comment? Agree strongly.","In this case, the decision tree is perfect."
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",165,23,7,1239.82,1,165,-2,"There is one @Override only.","In this case, there is no direct relationship."
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",166,23,13,297.61,1,166,-2,"in my view, it's a simple class.","why this source code has more than 612 lines? I did not understand."
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",167,23,3,282.57,1,167,2,"This example is totally different from the previous one. In this case, I believe the class has many responsibilities.","In this case, its ok."
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",168,23,8,143.38,0,168,2,"This class is very large and its methods are also very large. There is a great chance of being a god class.",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",169,23,6,229.04,0,169,2,"I believe that lines 34 39 and 42 could join line 24. Also, 217 lines are too many lines for just one method.",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",170,23,15,26.61,0,170,-2,"it makes no sense",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",171,23,12,66.7,0,171,1,"I don't know if it's a code smell because the parameter list has objects and not just primitive types.",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",172,23,5,298.46,0,172,1,"((StreamMessage)_message).readBoolean();\
((StreamMessage)_message).readByte()\
((StreamMessage)_message).readBytes(value);\
(StreamMessage)_message).readChar()\
...\
I think this could be improved",""
"96c5de2c36",3,2,"P",3,3,3,"B",4,"2020-01-13 17:11:56.616914","2020-01-13 18:21:11.332411",173,23,16,35.92,0,173,-1,"In my view, it's a simple class.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",174,24,14,177.53,0,174,-2,"The method is only 3 lines long.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",175,24,11,225.39,0,175,2,"There are seven parameters in this method. \
Based on their names, it seems that they should belong to an object, than, passing every one of them as a parameter instead of passing an object containing them, seems to be a smell.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",176,24,4,112.89,0,176,2,"This method has 143 lines long. \
Based on its name, is a 'get' method, but, as a 'get' method, it does a lot of work and its huge.\
It should be divided in smaller tasks, it would make easier to read and to understand.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",177,24,7,414.61,0,177,1,"Do not uses a few parent methods on its toString",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",178,24,13,37.68,0,178,-2,"Small class, only used to evaluate and check a value.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",179,24,3,134.45,0,179,1,"It seems a huge class with many variables and methods, but it seems that its a library class for file system purposes and all the functionalities seems to be placed right where they should be.",""
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",180,24,8,396.42,1,180,2,"Almost 3k lines. No Class should have that size.","In this particular case, the decision tree did not help me. But was good to see the rules."
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",181,24,6,429.67,1,181,2,"Method is 215 lines long.\
The name of the method is 'check'. And it really does a lot of checks, but looks like its doing too much checks, those could be separeted in small tasks and use O.O features instead of too many ifs.","The comment code ratio was a interesting thing to see."
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",182,24,15,842.52,1,182,-2,"The method in question has zero parameters.","The decision tree isn't about long parameter lists."
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",183,24,12,527.65,1,183,2,"Seven parameters is too much parameters.\
Some could be avoidable.","None"
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",184,24,5,1458.43,1,184,1,"Just a few methods are not used","The tree helped me to think about the depth of the inheritance"
"4bba6e8d73",3,2,"B",3,3,3,"B",6,"2020-01-13 18:46:57.227572","2020-01-13 20:22:21.149934",185,24,16,595.62,1,185,-2,"Simple class with only one method","The tree is wrong."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",186,25,4,114.81,0,186,2,"The method has 146 lines, so it is too long.",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",187,25,14,83.19,0,187,-2,"It has only few lines of code.",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",188,25,3,76.85,0,188,2,"In fact it centralizes too much methods and responsibilities.",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",189,25,7,205.19,0,189,2,"Only few parts of the parent class are used.",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",190,25,11,173.91,0,190,2,"It seems that the parameter plugin could be avoidable.",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",191,25,13,25.52,0,191,-2,"It does not seem a good class",""
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",192,25,5,477.74,1,192,2,"It seems that a lot of the parent class is redefined or not used.","I was a kind of confuse if number of physical lines are related with only the lines of the parent, used in the child class."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",193,25,8,81.67,1,193,2,"Lack of cohesion among the methods.","The base values in the tree helped to quickly decide about the smell."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",194,25,6,57.28,1,194,2,"Too many lines of code in a single method.","The base values."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",195,25,16,89.5,1,195,2,"Despite of not being long, it seems there is not cohesion between the methods.","Base values, mainly about the lack of cohesion."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",196,25,12,40.64,1,196,2,"Too much parameters","The base values for declarative statements."
"98ade17f7a",2,2,"P",4,3,3,"A",10,"2020-01-14 20:12:57.103083","2020-01-14 20:39:47.512768",197,25,15,143.85,1,197,2,"It seems the parameters come from elsewhere not explicitly pointed, and there is many comments.","The base values."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",198,26,4,234.12,1,198,2,"Based on the high number of lines in the method, it was easy to identify the Long Method smell.","Since this is a simple smell, only looking to the number of  LOC on the source code was enough to decide if it was a Long Method. The decision tree helped me in understanding the metrics used to define the Long Method."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",199,26,14,129.4,1,199,-2,"The method has only three LOC.","Since this is a simple smell, only looking to the number of  LOC on the source code was enough to decide if it was a Long Method. The decision tree helped me in understanding the metrics used to define the Long Method."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",200,26,3,193.09,1,200,2,"The class is dealing with many responsibilities and it is too long.","The node related to \"Percent Lack of Cohesion in Methods\" was not easy to understand in terms of code behavior. Based on the tree, the first node was key to define if it was a God Class."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",201,26,7,388.12,1,201,1,"Based on the high number of physical lines and DIT > 2.","An easier understanding of the problem based on the two nodes that define the smell."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",202,26,11,328.6,1,202,2,"There is a high number of parameters used on the method.","It was confusing. The first node in my interpretation was True, then by the tree, it should not be a smell code. However, when we look at the code, there is a Long Parameter List due to the high number of parameters used on the method."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",203,26,13,87.08,1,203,-2,"The class has only 68 LOC and a few methods that do not encapsulate so many logic.","Based on the first node, we can tell easily that this is not a god class."
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",204,26,5,119.02,0,204,-1,"It appears that the child class is not redefining so many methods of the parent.",""
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",205,26,8,51.64,0,205,2,"Yes. The class is both too long as well as has too many responsibilities that should be implemented in other classes.",""
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",206,26,6,57.84,0,206,1,"Appear to be a long method. But to be sure, it would be interesting to know the average lines of code of this software system. Maybe this is a common number LOC for the methods.",""
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",207,26,16,30.72,0,207,-2,"The class is only defining a few constructors.",""
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",208,26,12,58.18,0,208,-1,"These parameters are needed to call the super method.",""
"6e9cac4bf1",2,3,"M",3,3,3,"B",9,"2020-01-15 01:33:31.930647","2020-01-15 02:02:57.272333",209,26,15,31.02,0,209,-2,"There is no parameter being called.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",210,28,13,314.11,0,210,-2,"A classe faz apenas uma operação de avaliação, logo não poderia ser uma God Class.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",211,28,11,95.45,0,211,2,"A classe contém sete parâmetros e deve dificultar a avaliação de cada um.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",212,28,4,284.98,0,212,2,"O nome do método não condiz com as atividades que são realizadas, além de ser um método extenso.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",213,28,3,949.33,0,213,1,"Acredito que as atividades das classes envolvem a responsabilidade de busca arquivos por determinados critérios. Mas observo que existem métodos muito extensos e encadeamentos de condições, o que pode induzir a outro code smell.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",214,28,7,385.25,0,214,2,"A classe em questão utiliza poucos recursos da classe pai.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",215,28,14,91.38,0,215,-2,"O método é bastante curto e tem uma responsabilidade definida, mas acredito que o nome poderia deixar mais clara essa responsabilidade.",""
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",216,28,8,1113.42,1,216,2,"A classe apresenta alta coesão entre os métodos e apresenta muitas linhas de código.","Após visualizar a árvore de revisão, percebi que cada método é utilizado pelo menos três vezes na mesma classe, misturando as responsabilidade."
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",217,28,16,292.77,1,217,-2,"A classe é bastante curta e apresenta um único método.","Após análise da árvore de decisão, ficou fácil indicar que não era um code  smell."
"2eb53d5a3b",2,3,"B",4,4,4,"B",3,"2020-01-15 12:50:19.202769","2020-01-15 15:39:51.079722",218,28,6,2383.73,1,218,2,"O método possui muitas verificações e responsabilidades que poderiam ser divididas em outros métodos.","Verificando a árvore de decisão, percebe-se que o método possui muitas linhas de código fonte, sendo que uma pequena parte são comentários."
