Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java",2,2,2,1,14,1,13,0,,,,,3,0,2,15,,15,15,6,15,,0,2,1,12,,297,43,233,73,111,23,,,,103,148,78,70,,,,,,7,7,8,5,,,4,,,,0.10,37,37,40,19
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/CacheKey.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,43,5,10,8,0,28,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,2.80,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCache.java",1,1,1,1,5,0,4,1,,,,,1,2,1,18,,18,16,1,18,,0,0,0,18,,153,23,87,28,24,43,,,,26,45,27,18,,,,,,1,1,1,1,,,0,,,,0.49,18,18,18,18
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCacheProvider.java",1,1,1,1,7,0,7,0,,,,,2,1,0,3,,3,2,1,3,,0,1,0,2,,49,5,24,7,8,20,,,,8,12,9,3,,,,,,2,2,2,1,,,0,,,,0.83,4,4,4,3
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/FreeableMemory.java",2,2,2,1,7,0,6,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,65,7,33,11,12,25,,,,11,20,10,10,,,,,,4,4,4,4,,,2,,,,0.76,8,8,8,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/ICache.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,14,14,0,14,,0,0,0,14,,64,16,19,17,0,29,,,,16,17,17,0,,,,,,0,0,0,0,,,0,,,,1.53,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/IRowCacheEntry.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,22,1,4,2,0,17,,,,1,2,2,0,,,,,,0,0,0,0,,,0,,,,4.25,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/IRowCacheProvider.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,31,2,6,4,0,23,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,3.83,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/InstrumentingCache.java",1,1,1,1,4,0,4,0,,,,,1,0,0,21,,21,21,6,21,,0,0,0,21,,159,23,113,34,38,23,,,,40,64,34,30,,,,,,2,2,2,1,,,1,,,,0.20,22,22,22,21
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/KeyCacheKey.java",1,1,2,1,5,0,5,0,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,86,13,54,25,15,19,,,,28,39,23,16,,,,,,5,5,6,4,,,1,,,,0.35,13,13,14,10
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/RowCacheKey.java",1,1,1,1,5,0,4,0,,,,,1,0,0,9,,9,9,2,9,,0,0,0,9,,96,14,63,28,17,19,,,,30,43,25,18,,,,,,4,4,5,4,,,1,,,,0.30,15,15,16,12
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/RowCacheSentinel.java",1,1,1,1,4,0,4,0,,,,,1,0,1,4,,4,4,1,4,,1,0,0,3,,62,10,32,17,7,20,,,,15,21,15,6,,,,,,2,2,2,1,,,1,,,,0.62,5,5,5,4
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/SerializingCache.java",1,1,1,1,9,0,8,0,,,,,3,1,2,21,,21,20,2,21,,0,3,0,18,,256,35,194,52,88,32,,,,73,112,53,59,,,,,,5,5,6,4,,,1,,,,0.16,37,37,38,26
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cache/SerializingCacheProvider.java",2,2,2,1,8,0,8,0,,,,,2,0,0,4,,4,4,0,4,,0,0,0,4,,74,6,48,15,18,21,,,,18,27,15,12,,,,,,3,3,3,1,,,2,,,,0.44,8,8,8,4
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliClient.java",4,4,4,1,28,3,21,3,,,,,8,2,1,103,,97,101,47,103,,1,78,0,24,,3155,441,2359,509,1426,365,,,,1051,1456,493,963,,,,,,32,21,32,11,,,8,,,,0.15,477,428,509,181
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliCommandHelp.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,2,0,,0,0,0,0,,24,1,6,4,0,17,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,2.83,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliCompiler.java",2,2,2,1,11,1,9,0,,,,,2,8,0,10,,10,2,0,10,,0,0,0,10,,173,30,108,30,43,35,,,,40,65,32,33,,,,,,5,5,6,3,,,2,,,,0.32,21,21,23,16
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliCompleter.java",1,1,1,1,4,0,4,0,,,,,1,0,2,2,,2,2,0,2,,1,0,0,1,,85,5,63,53,48,17,,,,6,9,7,2,,,,,,1,1,1,1,,,0,,,,0.27,2,2,2,2
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliMain.java",5,5,6,3,38,5,30,3,,,,,1,9,7,9,,9,0,0,9,,0,2,0,7,,409,60,301,57,165,53,,,,134,179,59,120,,,,,,15,15,17,10,,,2,,,,0.18,52,52,58,27
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliOptions.java",5,5,5,1,38,4,28,5,,,,,2,1,19,4,,4,3,0,4,,0,1,0,3,,239,31,159,31,92,50,,,,72,95,30,65,,,,,,18,18,18,1,,,2,,,,0.31,21,21,21,4
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliSessionState.java",1,1,1,1,6,0,6,0,,,,,1,0,0,5,,5,5,17,5,,0,0,0,5,,90,11,56,27,20,37,,,,30,37,27,10,,,,,,3,3,4,1,,,1,,,,0.66,7,7,8,5
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliUserHelp.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,3,0,,0,0,0,0,,29,4,8,6,0,17,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,,2.12,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cli/CliUtils.java",2,2,2,2,13,0,8,3,,,,,1,7,0,7,,7,0,0,7,,0,0,0,7,,132,15,72,17,26,45,,,,25,44,19,25,,,,,,6,6,6,6,,,2,,,,0.62,17,17,18,14
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/client/RingCache.java",2,2,2,1,13,0,11,0,,,,,1,0,1,5,,5,5,3,5,,0,0,0,5,,124,15,85,35,30,25,,,,42,57,38,19,,,,,,7,7,7,3,,,4,,,,0.29,13,13,13,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/CreationTimeAwareFuture.java",1,1,1,1,4,0,4,0,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,75,11,38,16,10,26,,,,17,24,16,8,,,,,,1,1,1,1,,,0,,,,0.68,6,6,6,6
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java",1,1,1,1,5,0,5,0,,,,,2,0,0,7,,7,7,1,7,,0,0,0,7,,87,10,48,15,11,29,,,,12,22,12,10,,,,,,2,2,2,1,,,1,,,,0.60,8,8,8,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java",1,1,2,1,10,0,7,3,,,,,2,5,2,13,,13,8,0,13,,0,0,4,9,,200,17,105,23,43,78,,,,32,55,22,33,,,,,,5,5,6,5,,,3,,,,0.74,24,24,26,20
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/IExecutorMBean.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,38,4,7,5,0,27,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,3.86,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutor.java",1,1,1,1,9,0,9,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,37,5,15,10,1,17,,,,4,6,5,1,,,,,,1,1,1,1,,,0,,,,1.13,1,1,1,1
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutorMBean.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,26,3,6,4,0,17,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,2.83,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java",1,1,1,1,7,0,6,0,,,,,1,0,0,16,,16,16,3,16,,0,1,3,12,,177,23,122,46,33,32,,,,37,58,30,28,,,,,,2,2,2,1,,,1,,,,0.26,20,20,20,16
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,34,2,6,4,0,26,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,4.33,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java",1,1,1,1,6,0,5,0,,,,,1,0,0,3,,3,3,3,3,,0,0,0,3,,56,8,26,12,9,22,,,,14,18,12,6,,,,,,1,1,1,1,,,0,,,,0.85,3,3,3,3
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/Stage.java",4,1,4,1,7,0,7,0,,,,,1,0,0,4,,2,4,11,4,,0,0,0,4,,69,4,45,16,20,20,,,,8,13,6,7,,,,,,12,2,12,1,,,1,,,,0.44,16,6,16,4
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/concurrent/StageManager.java",1,1,1,1,9,0,7,1,,,,,1,5,3,5,,5,0,0,5,,0,3,0,2,,108,13,65,17,35,31,,,,26,34,17,17,,,,,,2,2,2,1,,,1,,,,0.48,6,6,6,5
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/Avro.java",8,8,10,1,42,3,36,2,,,,,1,4,0,4,,4,0,0,4,,0,1,0,3,,217,20,166,44,91,32,,,,68,102,43,59,,,,,,17,17,18,4,,,3,,,,0.19,34,34,41,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/CFMetaData.java",2,2,2,1,11,0,10,1,,,,,3,20,22,94,,92,74,29,94,,4,13,0,77,,1375,157,1095,228,710,146,,,,472,703,243,460,,,,,,30,30,33,5,,,4,,,,0.13,227,227,243,108
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/ColumnDefinition.java",2,2,2,1,10,0,8,0,,,,,1,10,0,26,,26,16,6,26,,0,0,0,26,,347,52,256,70,142,39,,,,113,165,69,96,,,,,,12,12,13,8,,,3,,,,0.15,66,66,72,33
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/Config.java",1,1,1,1,1,0,1,0,,,,,4,4,2,10,,4,6,86,10,,0,0,0,10,,184,40,118,100,59,28,,,,88,96,92,4,,,,,,1,1,1,1,,,0,,,,0.24,10,10,10,10
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/ConfigurationException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,32,3,12,4,2,17,,,,3,6,4,2,,,,,,1,1,1,1,,,0,,,,1.42,2,2,2,2
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/DatabaseDescriptor.java",1,1,1,1,8,0,8,0,,,,,2,97,18,98,,98,1,0,98,,2,2,0,94,,1056,156,844,169,361,60,,,,298,478,171,307,,,,,,69,69,78,4,,,4,,,,0.07,183,183,194,101
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/EncryptionOptions.java",1,1,1,1,0,0,0,0,,,,,2,0,0,2,,0,2,13,2,,0,0,0,2,,44,4,20,16,9,20,,,,10,12,12,0,,,,,,1,1,1,1,,,0,,,,1.00,2,2,2,2
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/KSMetaData.java",1,1,1,1,10,0,8,1,,,,,1,12,0,23,,23,11,5,23,,1,0,0,22,,312,45,223,70,119,44,,,,96,141,75,66,,,,,,5,5,6,1,,,2,,,,0.20,39,39,43,23
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/RequestSchedulerOptions.java",0,0,0,0,0,0,0,0,,,,,1,0,2,0,,0,0,3,0,,0,0,0,0,,36,3,10,8,4,23,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,2.30,0,0,0,0
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/Schema.java",1,1,1,1,11,0,5,5,,,,,1,0,5,32,,32,32,5,32,,0,0,0,32,,499,60,232,77,92,207,,,,102,152,81,71,,,,,,4,4,6,4,,,3,,,,0.89,48,48,51,35
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/config/SeedProviderDef.java",1,1,1,1,5,0,5,0,,,,,1,0,0,1,,1,1,2,1,,0,0,0,1,,36,5,14,8,2,17,,,,8,10,8,2,,,,,,1,1,1,1,,,0,,,,1.21,1,1,1,1
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/AbstractModification.java",1,1,1,1,5,0,4,0,,,,,1,0,1,9,,11,11,6,11,,0,0,0,11,,123,15,62,28,15,46,,,,30,40,26,14,,,,,,2,2,2,1,,,0,,,,0.74,11,11,11,9
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/AlterTableStatement.java",4,3,4,1,19,2,17,0,,,,,2,1,0,8,,6,7,9,8,,0,0,0,8,,207,31,156,28,91,21,,,,60,92,30,62,,,,,,15,12,17,8,,,4,,,,0.13,32,29,34,15
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/Attributes.java",1,1,1,1,4,0,4,0,,,,,1,0,0,9,,9,9,3,9,,0,0,0,9,,79,12,44,15,10,23,,,,15,25,15,10,,,,,,1,1,1,1,,,0,,,,0.52,9,9,9,9
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/BatchStatement.java",1,1,1,1,6,0,5,1,,,,,1,0,0,7,,7,7,4,7,,0,0,0,7,,101,15,51,22,13,35,,,,24,34,22,12,,,,,,2,2,2,1,,,1,,,,0.69,8,8,8,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/CFPropDefs.java",3,3,3,1,14,1,12,0,,,,,1,0,19,11,,11,11,4,11,,0,0,0,11,,288,36,219,63,135,36,,,,115,149,66,83,,,,,,15,15,18,3,,,2,,,,0.16,33,33,36,13
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/CQLStatement.java",1,1,1,1,6,0,6,0,,,,,1,0,0,1,,1,1,3,1,,0,0,0,1,,35,2,13,6,4,20,,,,7,9,6,3,,,,,,1,1,1,1,,,0,,,,1.54,1,1,1,1
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/CreateColumnFamilyStatement.java",1,1,1,1,10,0,8,0,,,,,1,0,0,15,,15,15,5,15,,0,6,0,9,,225,32,157,46,75,36,,,,57,85,47,38,,,,,,6,6,7,1,,,2,,,,0.23,26,26,28,15
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/CreateIndexStatement.java",1,1,1,1,5,0,4,0,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,54,5,25,9,6,24,,,,10,15,9,6,,,,,,1,1,1,1,,,0,,,,0.96,4,4,4,4
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/CreateKeyspaceStatement.java",1,1,1,1,8,0,5,3,,,,,1,0,0,5,,5,5,4,5,,0,0,0,5,,88,10,41,18,12,37,,,,20,30,19,11,,,,,,4,4,5,1,,,2,,,,0.90,8,8,9,5
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/DeleteStatement.java",1,1,1,1,10,1,8,0,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,126,20,80,32,30,26,,,,38,51,33,18,,,,,,5,5,5,1,,,2,,,,0.33,12,12,12,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/DropIndexStatement.java",2,2,3,2,12,1,10,0,,,,,1,0,0,3,,3,3,1,3,,0,1,0,2,,73,11,42,14,16,20,,,,18,29,15,14,,,,,,4,4,5,3,,,2,,,,0.48,8,8,10,7
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/Operation.java",1,1,1,1,3,0,3,0,,,,,2,0,0,6,,4,6,5,6,,0,0,0,6,,58,6,30,10,10,22,,,,11,17,9,8,,,,,,2,2,2,1,,,0,,,,0.73,7,7,8,6
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/QueryProcessor.java",5,5,6,2,34,4,28,1,,,,,1,27,4,27,,27,0,0,27,,0,19,0,8,,1028,148,825,185,511,60,,,,372,510,182,328,,,,,,63,50,67,25,,,6,,,,0.07,150,137,173,62
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/Relation.java",1,1,1,1,5,0,4,0,,,,,2,1,0,8,,6,7,8,8,,0,0,0,8,,89,9,48,14,18,32,,,,18,30,12,18,,,,,,6,6,6,6,,,1,,,,0.67,13,13,13,13
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/SelectExpression.java",1,1,1,1,6,0,5,1,,,,,1,0,1,15,,15,15,7,15,,0,0,0,15,,164,19,91,26,36,55,,,,36,52,26,26,,,,,,1,1,1,1,,,0,,,,0.60,15,15,15,15
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/SelectStatement.java",1,1,1,1,4,0,4,0,,,,,1,0,0,28,,28,28,7,28,,0,0,0,28,,199,30,144,45,41,25,,,,49,78,44,34,,,,,,2,2,2,1,,,0,,,,0.17,29,29,30,28
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/StatementType.java",1,1,1,1,0,0,0,0,,,,,1,0,2,2,,0,2,14,2,,0,0,0,2,,33,3,9,7,2,21,,,,5,5,5,0,,,,,,1,1,1,1,,,0,,,,2.33,2,2,2,2
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/Term.java",2,2,2,1,9,0,6,2,,,,,2,1,0,16,,14,15,8,16,,1,0,1,14,,211,24,131,35,61,57,,,,54,86,32,54,,,,,,9,9,9,9,,,2,,,,0.44,40,37,41,31
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/UpdateStatement.java",2,2,2,1,14,1,9,3,,,,,1,0,0,16,,16,16,4,16,,0,1,0,15,,309,48,181,61,80,80,,,,76,111,53,58,,,,,,8,8,8,1,,,3,,,,0.44,34,34,35,16
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/WhereClause.java",1,1,1,1,7,0,6,1,,,,,1,0,0,17,,17,17,9,17,,0,0,0,17,,201,24,127,34,50,52,,,,41,68,35,33,,,,,,9,9,11,1,,,3,,,,0.41,26,26,28,17
File,"/home/christiano/projeto_mestrado/metrics_extraction/softwares/cassandra/src/java/org/apache/cassandra/cql/jdbc/AbstractJdbcType.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,12,12,0,12,,0,0,0,12,,40,3,17,15,0,20,,,,14,15,15,0,,,,,,0,0,0,0,,,0,,,,1.18,0,0,0,0
