set; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;1299
consumeToken; Parser.java; org.eclipse.jdt.internal.compiler.parser;338
recordPositionsFrom; CodeStream.java; org.eclipse.jdt.internal.compiler.codegen;331
searchAllConstructorDeclarations; BasicSearchEngine.java; org.eclipse.jdt.internal.core.search;330
acceptConstructors; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;320
convertHexFloatingPointLiteralToBits; FloatUtil.java; org.eclipse.jdt.internal.compiler.util;317
printBlockComment; Scribe.java; org.eclipse.jdt.internal.formatter;305
suggestVariableNames; InternalNamingConventions.java; org.eclipse.jdt.internal.core;297
commentParse; AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;295
createPattern; SearchPattern.java; org.eclipse.jdt.core.search;293
validateClasspath; ClasspathEntry.java; org.eclipse.jdt.internal.core;290
format; CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;288
generateCode; TryStatement.java; org.eclipse.jdt.internal.compiler.ast;286
getIrritant; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;286
findFieldsAndMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;285
accept; CompletionRequestorWrapper.java; org.eclipse.jdt.internal.codeassist;281
convertType; ASTConverter.java; org.eclipse.jdt.core.dom;280
findLocalMethodsFromFavorites; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;277
parseTag; JavadocParser.java; org.eclipse.jdt.internal.compiler.parser;277
computeExpectedTypes; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;275
computeId; ReferenceBinding.java; org.eclipse.jdt.internal.compiler.lookup;274
getMap; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;272
checkCastTypesCompatibility; Expression.java; org.eclipse.jdt.internal.compiler.ast;267
searchAllTypeNames; BasicSearchEngine.java; org.eclipse.jdt.internal.core.search;267
proposeConstructor; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;263
resolveName; DefaultBindingResolver.java; org.eclipse.jdt.core.dom;259
setJavaConventionsSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;259
setDefaultSettings; DefaultCodeFormatterOptions.java; org.eclipse.jdt.internal.formatter;259
minimalErasedCandidates; Scope.java; org.eclipse.jdt.internal.compiler.lookup;259
findFields; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;258
findTypesAndPackages; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;256
write; State.java; org.eclipse.jdt.internal.core.builder;255
mergedWith; UnconditionalFlowInfo.java; org.eclipse.jdt.internal.compiler.flow;255
getBinding; Scope.java; org.eclipse.jdt.internal.compiler.lookup;254
reportPrimaryError; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;250
resolveType; QualifiedAllocationExpression.java; org.eclipse.jdt.internal.compiler.ast;250
getPatternMatchingRegions; StringOperation.java; org.eclipse.jdt.internal.core.search;249
analyseCode; TryStatement.java; org.eclipse.jdt.internal.compiler.ast;248
findMethod; Scope.java; org.eclipse.jdt.internal.compiler.lookup;248
getTypeOrPackage; Scope.java; org.eclipse.jdt.internal.compiler.lookup;248
setupJavacCommand; JDTCompilerAdapter.java; org.eclipse.jdt.core;247
addAttributes; ClassFile.java; org.eclipse.jdt.internal.compiler;244
checkAndSetModifiers; ClassScope.java; org.eclipse.jdt.internal.compiler.lookup;243
collectSubstitutes; WildcardBinding.java; org.eclipse.jdt.internal.compiler.lookup;242
disassemble; Disassembler.java; org.eclipse.jdt.internal.core.util;242
ClassFileReader; ClassFileReader.java; org.eclipse.jdt.internal.compiler.classfmt;240
diagnoseParse; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;238
secondaryPhase; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;237
parseTag; DocCommentParser.java; org.eclipse.jdt.core.dom;236
complete; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;236
disassemble; Disassembler.java; org.eclipse.jdt.internal.core.util;235
scanNumber; Scanner.java; org.eclipse.jdt.internal.compiler.parser;232
scanNumber; PublicScanner.java; org.eclipse.jdt.internal.core.util;232
getImplicitMethod; Scope.java; org.eclipse.jdt.internal.compiler.lookup;231
searchAllTypeNames; BasicSearchEngine.java; org.eclipse.jdt.internal.core.search;230
camelCaseMatch; CharOperation.java; org.eclipse.jdt.core.compiler;229
ClassFileReader; ClassFileReader.java; org.eclipse.jdt.internal.core.util;229
printJavadocHtmlTag; Scribe.java; org.eclipse.jdt.internal.formatter;228
findVariablesAndMethods; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;226
resolve; TypeDeclaration.java; org.eclipse.jdt.internal.compiler.ast;226
getCamelCaseMatchingRegions; StringOperation.java; org.eclipse.jdt.internal.core.search;223
decodeType; TypeConverter.java; org.eclipse.jdt.internal.compiler.parser;223
setSignature; InternalCompletionProposal.java; org.eclipse.jdt.internal.codeassist;221
generateDelta; ClasspathChange.java; org.eclipse.jdt.internal.core;218
resolveType; MessageSend.java; org.eclipse.jdt.internal.compiler.ast;218
getMessage; JavaModelStatus.java; org.eclipse.jdt.internal.core;217
toStringAction; PublicScanner.java; org.eclipse.jdt.internal.core.util;214
toStringAction; Scanner.java; org.eclipse.jdt.internal.compiler.parser;214
acceptTypes; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;213
resolve; HierarchyResolver.java; org.eclipse.jdt.internal.core.hierarchy;213
parseParam; AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;210
checkPrimaryDistance; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;210
initializeAfterLoad; JavaCore.java; org.eclipse.jdt.core;209
resolveTypeBindingForName; DefaultBindingResolver.java; org.eclipse.jdt.core.dom;208
generateNonBooleanEqual; EqualExpression.java; org.eclipse.jdt.internal.compiler.ast;208
parseTag; FormatterCommentParser.java; org.eclipse.jdt.internal.formatter;203
get_EQUAL_EQUAL; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;201
pathMatch; CharOperation.java; org.eclipse.jdt.core.compiler;200
addInitializationsFrom; UnconditionalFlowInfo.java; org.eclipse.jdt.internal.compiler.flow;200
generateBoxingConversion; CodeStream.java; org.eclipse.jdt.internal.compiler.codegen;199
updateMatch; PatternLocator.java; org.eclipse.jdt.internal.core.search.matching;198
invalidMethod; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;195
execute; IndexAllProject.java; org.eclipse.jdt.internal.core.search.indexing;194
generateCode; ForeachStatement.java; org.eclipse.jdt.internal.compiler.ast;194
parse; Parser.java; org.eclipse.jdt.internal.compiler.parser;194
get_PLUS; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
get_LESS; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
javadocInvalidMethod; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;193
get_AND; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
get_LEFT_SHIFT; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;193
get_AND_AND; OperatorExpression.java; org.eclipse.jdt.internal.compiler.ast;192
elementDecode; ClasspathEntry.java; org.eclipse.jdt.internal.core;192
mostSpecificMethodBinding; Scope.java; org.eclipse.jdt.internal.compiler.lookup;191
internalResolveType; ParameterizedQualifiedTypeReference.java; org.eclipse.jdt.internal.compiler.ast;189
validateClasspathEntry; ClasspathEntry.java; org.eclipse.jdt.internal.core;189
resolveType; ConditionalExpression.java; org.eclipse.jdt.internal.compiler.ast;187
selectFrom; SelectionEngine.java; org.eclipse.jdt.internal.codeassist;185
createExternalArchiveDelta; DeltaProcessor.java; org.eclipse.jdt.internal.core;185
updatedTypeDeclaration; RecoveredType.java; org.eclipse.jdt.internal.compiler.parser;185
findExceptionFromTryStatement; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;184
processPathEntries; Main.java; org.eclipse.jdt.internal.compiler.batch;184
createPattern; SearchPattern.java; org.eclipse.jdt.core.search;184
resourceChanged; DeltaProcessor.java; org.eclipse.jdt.internal.core;183
resolveType; Annotation.java; org.eclipse.jdt.internal.compiler.ast;183
nodeClassForType; ASTNode.java; org.eclipse.jdt.core.dom;181
computeClasspathLocations; NameEnvironment.java; org.eclipse.jdt.internal.core.builder;181
disassemble; Disassembler.java; org.eclipse.jdt.internal.core.util;180
findSourceFiles; IncrementalImageBuilder.java; org.eclipse.jdt.internal.core.builder;180
invalidConstructor; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;179
indexDocument; BinaryIndexer.java; org.eclipse.jdt.internal.core.search.indexing;179
internalCreateASTForKind; ASTParser.java; org.eclipse.jdt.core.dom;178
checkProjectsAndClasspathChanges; DeltaProcessor.java; org.eclipse.jdt.internal.core;178
parseReference; AbstractCommentParser.java; org.eclipse.jdt.internal.compiler.parser;177
methods; SourceTypeBinding.java; org.eclipse.jdt.internal.compiler.lookup;175
printJavadocGapLines; Scribe.java; org.eclipse.jdt.internal.formatter;175
resolveLevelForType; PatternLocator.java; org.eclipse.jdt.internal.core.search.matching;174
formatCascadingMessageSends; CodeFormatterVisitor.java; org.eclipse.jdt.internal.formatter;174
buildInitialRecoveryState; AssistParser.java; org.eclipse.jdt.internal.codeassist.impl;172
findMemberTypes; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;171
findTypesAndSubpackages; CompletionEngine.java; org.eclipse.jdt.internal.codeassist;171
select; SelectionEngine.java; org.eclipse.jdt.internal.codeassist;171
pushText; CompletionJavadocParser.java; org.eclipse.jdt.internal.codeassist.complete;170
findTypes; SearchableEnvironment.java; org.eclipse.jdt.internal.core;170
resolve; ExplicitConstructorCall.java; org.eclipse.jdt.internal.compiler.ast;169
convert; ASTConverter.java; org.eclipse.jdt.core.dom;169
traverseDelta; DeltaProcessor.java; org.eclipse.jdt.internal.core;169
printJavadocTextLine; Scribe.java; org.eclipse.jdt.internal.formatter;169
internalResolveType; ParameterizedSingleTypeReference.java; org.eclipse.jdt.internal.compiler.ast;168
castTo; Constant.java; org.eclipse.jdt.internal.compiler.impl;168
parseHtmlTag; FormatterCommentParser.java; org.eclipse.jdt.internal.formatter;168
resolveTypeExpecting; MemberValuePair.java; org.eclipse.jdt.internal.compiler.ast;165
generateOptimizedNonBooleanEqual; EqualExpression.java; org.eclipse.jdt.internal.compiler.ast;165
recoverStatements; Parser.java; org.eclipse.jdt.internal.compiler.parser;164
resolveType; CodeSnippetMessageSend.java; org.eclipse.jdt.internal.eval;163
computeAllRootPaths; SourceMapper.java; org.eclipse.jdt.internal.core;163
getGeneratedResources; JavaCore.java; org.eclipse.jdt.core;163
execute; AddJarFileToIndex.java; org.eclipse.jdt.internal.core.search.indexing;163
reportSecondaryError; DiagnoseParser.java; org.eclipse.jdt.internal.compiler.parser.diagnose;162
getMatchingRegions; SearchPattern.java; org.eclipse.jdt.core.search;162
javadocInvalidConstructor; ProblemReporter.java; org.eclipse.jdt.internal.compiler.problem;162
locateMatches; ClassFileMatchLocator.java; org.eclipse.jdt.internal.core.search.matching;162
addPotentialNullInfoFrom; UnconditionalFlowInfo.java; org.eclipse.jdt.internal.compiler.flow;162
processPackageFragmentResource; CopyResourceElementsOperation.java; org.eclipse.jdt.internal.core;160
printLineComment; Scribe.java; org.eclipse.jdt.internal.formatter;160
