Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"Add.java",2,2,3,2,13,1,12,0,,,,,1,0,1,9,,9,9,0,9,,0,0,0,9,,175,26,129,45,73,20,,,,77,99,37,62,,,,,,4,4,6,4,,,1,,,,0.16,21,21,29,21
File,"AddExpression.java",1,1,2,1,8,0,6,2,,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,83,8,45,21,19,30,,,,18,27,14,13,,,,,,2,2,4,1,,,1,,,,0.67,8,8,10,5
File,"AddForEach.java",2,2,3,1,9,1,8,0,,,,,2,0,0,8,,8,8,1,8,,0,3,0,5,,139,24,96,45,42,19,,,,51,76,42,34,,,,,,8,8,9,6,,,2,,,,0.20,22,22,27,15
File,"Algebraic.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,65,5,10,9,0,50,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,,5.00,0,0,0,0
File,"AllExpressionVisitor.java",1,1,1,1,8,0,7,0,,,,,1,0,0,9,,10,10,2,10,,0,0,1,9,,146,16,94,55,39,36,,,,55,75,51,24,,,,,,3,3,3,1,,,2,,,,0.38,14,14,14,9
File,"AllSameExpressionVisitor.java",1,1,1,1,3,0,3,0,,,,,1,0,0,25,,26,26,0,26,,0,0,1,25,,156,29,106,55,25,21,,,,30,56,31,25,,,,,,1,1,1,1,,,0,,,,0.20,25,25,25,25
File,"AllSameRalationalNodesVisitor.java",1,1,1,1,3,0,3,0,,,,,1,0,0,14,,15,15,0,15,,0,0,1,14,,126,18,77,48,14,31,,,,34,49,35,14,,,,,,1,1,1,1,,,0,,,,0.40,14,14,14,14
File,"AmendableTuple.java",1,1,1,1,3,0,3,0,,,,,1,0,1,3,,3,3,1,3,,0,0,0,3,,39,4,15,7,5,21,,,,7,11,7,4,,,,,,1,1,1,1,,,0,,,,1.40,3,3,3,3
File,"AndExpression.java",1,1,2,1,8,0,6,2,,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,84,8,46,22,19,30,,,,19,28,15,13,,,,,,2,2,4,1,,,1,,,,0.65,8,8,10,5
File,"ArticleGenerator.java",2,2,2,1,16,0,9,6,,,,,2,0,0,6,,6,6,11,6,,6,0,0,0,,152,11,83,36,38,58,,,,54,68,35,33,,,,,,6,6,6,1,,,3,,,,0.70,12,12,12,6
File,"ArticleGenerator.java",2,2,2,1,16,0,9,6,,,,,2,0,0,6,,6,6,11,6,,6,0,0,0,,152,11,83,36,38,58,,,,54,68,35,33,,,,,,6,6,6,1,,,3,,,,0.70,12,12,12,6
File,"AugmentBaseDataVisitor.java",6,5,7,2,30,2,25,2,,,,,1,0,0,25,,25,25,5,25,,13,0,10,2,,908,109,699,208,505,105,,,,352,486,193,293,,,,,,38,38,50,10,,,7,,,,0.15,151,135,176,61
File,"BCFile.java",1,1,1,1,9,0,6,3,,,,,15,3,5,71,,72,69,40,72,,8,4,0,60,,979,123,539,204,255,318,,,,251,369,185,184,,,,,,4,4,4,1,,,3,,,,0.59,94,94,95,71
File,"BZip2Constants.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,11,0,,0,0,0,0,,153,5,67,66,62,81,,,,12,13,13,0,,,,,,0,0,0,0,,,0,,,,1.21,0,0,0,0
File,"BackendException.java",1,1,1,1,10,0,3,6,,,,,1,0,1,12,,12,12,0,12,,0,0,0,12,,160,16,45,20,13,99,,,,15,28,16,12,,,,,,1,1,1,1,,,0,,,,2.20,12,12,12,12
File,"BagCount.java",2,2,2,1,9,1,7,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,50,10,23,12,9,17,,,,13,18,12,6,,,,,,3,3,3,1,,,1,,,,0.74,4,4,4,2
File,"BagExpr.java",1,1,1,1,8,0,7,0,,,,,1,0,0,6,,6,6,5,6,,0,0,4,2,,95,11,66,34,26,18,,,,40,48,27,21,,,,,,4,4,4,1,,,2,,,,0.27,10,10,10,6
File,"BagFactory.java",2,2,2,1,15,0,10,5,,,,,1,2,2,4,,8,6,0,8,,0,0,2,6,,147,13,62,33,28,72,,,,33,43,28,15,,,,,,6,6,7,1,,,4,,,,1.16,9,9,10,4
File,"BagFormat.java",3,3,3,1,15,1,14,0,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,44,7,20,10,11,17,,,,13,17,10,7,,,,,,3,3,3,1,,,2,,,,0.85,3,3,3,1
File,"BagSize.java",2,2,2,2,7,0,7,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,54,6,28,17,10,20,,,,16,20,15,5,,,,,,4,4,4,3,,,1,,,,0.71,5,5,5,4
File,"Base.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,33,3,10,7,1,20,,,,5,7,6,1,,,,,,1,1,1,1,,,0,,,,2.00,1,1,1,1
File,"Base.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,37,3,11,8,1,23,,,,5,7,6,1,,,,,,1,1,1,1,,,0,,,,2.09,1,1,1,1
File,"BaseOperatorPlan.java",2,2,3,1,14,0,10,3,,,,,1,2,1,25,,25,23,7,25,,0,2,1,22,,433,45,278,89,162,110,,,,141,215,88,127,,,,,,15,15,23,8,,,4,,,,0.40,67,67,83,38
File,"BaseTestCase.java",3,3,3,1,18,2,14,1,,,,,2,4,5,7,,5,3,2,7,,0,0,3,4,,185,30,128,47,79,28,,,,77,98,44,54,,,,,,9,9,10,1,,,2,,,,0.22,22,22,23,7
File,"BasicTable.java",2,2,3,1,17,0,12,4,,,,,8,9,7,108,,108,99,46,108,,13,13,0,82,,2178,182,1469,368,826,534,,,,680,1009,356,653,,,,,,15,15,15,8,,,6,,,,0.36,323,323,332,143
File,"BasicTableExpr.java",1,1,1,1,5,0,4,1,,,,,2,0,0,22,,22,22,4,22,,1,0,3,18,,213,26,140,69,47,47,,,,59,88,49,39,,,,,,3,3,3,1,,,2,,,,0.34,27,27,27,22
File,"BasicTableExpr.java",1,1,1,1,5,0,4,1,,,,,2,0,0,22,,22,22,4,22,,1,0,3,18,,213,26,140,69,47,47,,,,59,88,49,39,,,,,,3,3,3,1,,,2,,,,0.34,27,27,27,22
File,"BasicTableOutputFormat.java",2,2,2,1,16,1,9,6,,,,,3,23,0,37,,37,14,6,37,,0,5,0,32,,835,84,404,156,228,349,,,,215,306,145,161,,,,,,12,12,13,3,,,4,,,,0.86,91,91,98,39
File,"BasicTableOutputFormat.java",2,2,2,1,19,1,10,7,,,,,2,21,8,26,,26,5,3,26,,0,4,0,22,,730,83,325,121,188,322,,,,178,248,111,137,,,,,,12,12,13,3,,,3,,,,0.99,71,71,77,28
File,"BasicTableStatus.java",1,1,1,1,10,0,6,4,,,,,1,0,0,6,,6,6,4,6,,0,0,0,6,,110,9,53,20,21,48,,,,27,38,18,20,,,,,,4,4,4,1,,,2,,,,0.91,10,10,10,6
File,"Bin.java",5,5,6,3,22,1,21,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,93,9,54,17,30,31,,,,25,36,16,20,,,,,,9,9,10,6,,,3,,,,0.57,11,11,12,7
File,"BinCond.java",6,6,6,3,25,2,23,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,97,10,58,18,34,30,,,,28,41,17,24,,,,,,11,11,11,6,,,3,,,,0.52,13,13,13,7
File,"BinCondExpression.java",1,1,1,1,9,0,6,3,,,,,1,0,0,8,,8,8,0,8,,0,0,0,8,,114,11,61,25,28,42,,,,25,37,17,20,,,,,,2,2,5,1,,,1,,,,0.69,11,11,14,8
File,"BinInterSedes.java",7,3,7,1,27,1,23,1,,,,,2,9,34,35,,35,26,8,35,,0,24,0,11,,1134,97,926,243,715,115,,,,522,649,235,414,,,,,,59,33,66,17,,,6,,,,0.12,250,134,270,66
File,"BinSedesTuple.java",1,1,1,1,6,0,3,3,,,,,1,1,2,7,,7,6,0,7,,4,0,0,3,,109,15,49,33,10,45,,,,32,40,32,8,,,,,,1,1,1,1,,,0,,,,0.92,7,7,7,7
File,"BinSedesTupleFactory.java",1,1,1,1,4,0,4,0,,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,73,12,39,18,13,22,,,,16,25,15,10,,,,,,2,2,2,1,,,1,,,,0.56,8,8,8,7
File,"BinStorage.java",1,1,1,1,8,0,7,0,,,,,1,0,1,35,,35,35,4,35,,0,0,0,35,,432,53,348,163,178,31,,,,162,219,132,87,,,,,,3,3,3,3,,,2,,,,0.09,55,55,55,37
File,"BinStorageInputFormat.java",1,1,1,1,5,0,5,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,44,5,16,13,1,23,,,,9,11,10,1,,,,,,1,1,1,1,,,0,,,,1.44,1,1,1,1
File,"BinStorageOutputFormat.java",1,1,1,1,8,0,8,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,50,4,23,20,5,23,,,,16,18,17,1,,,,,,1,1,1,1,,,0,,,,1.00,1,1,1,1
File,"BinStorageRecordReader.java",3,3,4,3,14,0,11,2,,,,,1,0,3,6,,6,6,6,6,,0,0,0,6,,145,12,99,41,51,34,,,,58,80,38,42,,,,,,13,13,18,13,,,3,,,,0.34,21,21,26,18
File,"BinStorageRecordWriter.java",1,1,1,1,6,0,4,1,,,,,1,0,3,3,,3,3,1,3,,0,0,0,3,,75,10,32,22,9,33,,,,19,23,17,6,,,,,,1,1,1,1,,,0,,,,1.03,3,3,3,3
File,"BinaryComparisonOperator.java",1,1,1,1,3,0,3,0,,,,,1,0,0,6,,6,6,3,6,,0,0,2,4,,69,9,28,13,8,32,,,,13,20,12,8,,,,,,1,1,1,1,,,0,,,,1.14,6,6,6,6
File,"BinaryExpression.java",1,1,1,1,11,0,5,6,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,65,6,20,10,6,39,,,,9,13,7,6,,,,,,1,1,1,1,,,0,,,,1.95,3,3,3,3
File,"BinaryExpressionOperator.java",1,1,1,1,6,0,4,2,,,,,1,0,1,7,,7,7,0,7,,0,0,1,6,,97,13,38,19,15,46,,,,17,27,16,11,,,,,,2,2,2,1,,,1,,,,1.21,9,9,9,7
File,"BinaryExpressionOperator.java",1,1,1,1,4,0,3,0,,,,,1,0,1,9,,9,9,3,9,,0,0,1,8,,87,13,45,19,16,29,,,,22,33,18,15,,,,,,2,2,2,1,,,1,,,,0.64,10,10,10,9
File,"BlockDistribution.java",1,1,1,1,10,0,7,3,,,,,2,2,0,10,,10,8,2,10,,4,0,0,6,,151,13,79,36,40,60,,,,48,68,39,29,,,,,,3,3,3,3,,,1,,,,0.76,19,19,19,14
File,"BooleanExpr.java",1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,0,3,,0,0,2,1,,37,3,17,7,6,17,,,,6,11,6,5,,,,,,3,3,3,1,,,1,,,,1.00,5,5,5,3
File,"BoundedByteArrayOutputStream.java",1,1,2,1,8,0,5,2,,,,,1,0,0,9,,9,9,3,9,,0,0,0,9,,119,14,61,19,27,44,,,,27,43,17,26,,,,,,4,4,8,3,,,1,,,,0.72,15,15,20,11
File,"BoundedRangeFileInputStream.java",1,1,1,1,8,0,6,1,,,,,1,0,0,10,,10,10,5,10,,0,0,0,10,,141,18,84,35,39,39,,,,41,60,25,35,,,,,,4,4,4,3,,,1,,,,0.46,17,17,18,12
File,"BufferedPositionedInputStream.java",2,2,2,1,13,0,12,0,,,,,1,0,1,8,,8,8,6,8,,0,0,0,8,,173,16,122,39,76,35,,,,75,96,36,60,,,,,,13,11,14,5,,,3,,,,0.29,22,20,23,12
File,"ByteArray.java",1,1,1,1,8,0,3,5,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,92,9,33,15,10,50,,,,14,22,12,10,,,,,,2,2,2,1,,,1,,,,1.52,7,7,7,6
File,"ByteExpr.java",1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,0,3,,0,0,2,1,,37,3,18,7,7,16,,,,7,12,6,6,,,,,,2,2,2,1,,,1,,,,0.89,4,4,4,3
File,"BytesExpr.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,3,1,,41,5,20,11,5,16,,,,7,12,8,4,,,,,,1,1,1,1,,,0,,,,0.80,4,4,4,4
File,"Bzip2TextInputFormat.java",1,1,1,1,9,0,7,1,,,,,3,0,0,15,,15,15,11,15,,0,1,0,14,,248,40,156,70,70,53,,,,77,107,54,53,,,,,,8,8,8,5,,,3,,,,0.34,27,27,27,21
File,"CBRT.java",1,1,1,1,4,1,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,61,5,7,4,1,49,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,7.00,1,1,1,1
File,"CBRT.java",1,1,1,1,4,1,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,32,3,6,3,1,23,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.83,1,1,1,1
File,"CBZip2InputStream.java",3,3,4,1,21,1,18,1,,,,,1,5,10,36,,36,31,44,36,,0,29,0,7,,995,113,727,130,489,156,,,,459,590,127,463,,,,,,28,28,30,6,,,6,,,,0.21,141,135,162,46
File,"CBZip2OutputStream.java",7,7,7,3,44,4,36,3,,,,,2,2,9,33,,33,31,38,33,,0,26,2,5,,1714,203,1275,164,923,241,,,,863,1088,160,928,,,,,,60,60,66,16,,,6,,,,0.19,247,243,263,109
File,"CEIL.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,32,2,6,3,1,24,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,4.00,1,1,1,1
File,"CEIL.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,61,4,7,4,1,50,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,7.14,1,1,1,1
File,"CGSchema.java",1,1,1,1,6,0,6,0,,,,,1,4,2,21,,21,17,10,21,,0,0,0,21,,227,39,163,54,93,25,,,,97,127,51,76,,,,,,6,6,8,1,,,1,,,,0.15,33,33,37,21
File,"CONCAT.java",2,2,3,2,11,0,11,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,85,9,52,25,26,24,,,,35,43,23,20,,,,,,6,6,7,6,,,3,,,,0.46,8,8,9,8
File,"COR.java",3,3,3,1,17,0,15,1,,,,,4,2,0,15,,15,13,4,15,,0,0,2,13,,371,33,258,95,173,81,,,,168,219,100,119,,,,,,8,8,9,5,,,4,,,,0.31,46,46,50,27
File,"COR.java",3,3,3,1,17,0,15,1,,,,,4,2,0,15,,15,13,4,15,,0,0,2,13,,347,33,257,93,173,58,,,,167,218,99,119,,,,,,8,8,9,5,,,4,,,,0.23,46,46,50,27
File,"COS.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,59,4,7,4,1,48,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,6.86,1,1,1,1
File,"COS.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,31,2,6,3,1,23,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.83,1,1,1,1
File,"COSH.java",1,1,1,1,4,1,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,61,6,7,4,1,48,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,6.86,1,1,1,1
File,"COSH.java",1,1,1,1,4,1,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,32,3,6,3,1,23,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.83,1,1,1,1
File,"COUNT.java",2,2,2,1,8,0,7,0,,,,,4,1,1,12,,12,11,1,12,,0,0,1,11,,185,19,126,61,63,40,,,,61,87,54,33,,,,,,5,5,7,3,,,3,,,,0.32,26,26,32,18
File,"COUNT_STAR.java",1,1,1,1,7,0,6,0,,,,,4,1,1,12,,12,11,1,12,,0,0,1,11,,176,21,111,54,51,44,,,,55,75,48,27,,,,,,4,4,4,3,,,2,,,,0.40,22,22,22,16
File,"COV.java",2,2,3,1,16,0,13,1,,,,,4,2,0,15,,15,13,4,15,,0,0,2,13,,326,39,230,85,149,57,,,,146,195,91,104,,,,,,7,7,8,3,,,4,,,,0.25,44,44,47,19
File,"COV.java",2,2,3,1,15,0,13,1,,,,,4,2,0,15,,15,13,4,15,,0,0,2,13,,350,40,230,87,148,80,,,,146,195,92,103,,,,,,7,7,8,3,,,4,,,,0.35,44,44,47,19
File,"CRC.java",1,1,1,1,3,0,3,0,,,,,1,0,1,6,,6,6,1,6,,5,0,0,1,,184,11,92,76,73,81,,,,11,19,11,8,,,,,,2,2,2,1,,,1,,,,0.88,7,7,7,6
File,"CSVLoader.java",3,3,3,1,13,0,13,0,,,,,1,0,4,9,,9,9,8,9,,0,1,0,8,,228,27,170,75,92,32,,,,95,128,68,60,,,,,,13,13,15,3,,,5,,,,0.19,30,30,35,11
File,"CachedTableScanner.java",1,1,1,1,9,0,4,5,,,,,1,0,0,12,,12,12,6,12,,0,1,0,11,,171,15,74,31,30,82,,,,43,58,30,28,,,,,,2,2,2,1,,,1,,,,1.11,14,14,14,12
File,"CachedTableScanner.java",1,1,1,1,9,0,4,5,,,,,1,0,0,12,,12,12,6,12,,0,1,0,11,,171,15,74,31,30,82,,,,43,58,30,28,,,,,,2,2,2,1,,,1,,,,1.11,14,14,14,12
File,"CanonicalNamer.java",1,1,1,1,3,0,3,0,,,,,1,1,2,1,,1,0,0,1,,0,0,0,1,,36,7,9,6,3,20,,,,5,7,6,1,,,,,,1,1,1,1,,,0,,,,2.22,1,1,1,1
File,"CastExpression.java",1,1,2,1,8,0,7,1,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,103,11,66,26,32,26,,,,30,44,21,23,,,,,,3,3,3,1,,,2,,,,0.39,13,13,14,7
File,"CastFinder.java",1,1,1,1,6,0,3,3,,,,,1,0,0,5,,5,5,1,5,,0,0,1,4,,81,10,27,16,6,44,,,,14,20,15,5,,,,,,2,2,2,1,,,0,,,,1.63,6,6,6,5
File,"CastUtils.java",4,4,4,4,30,0,27,3,,,,,1,4,3,4,,4,0,0,4,,0,0,0,4,,158,12,117,14,91,29,,,,31,48,14,34,,,,,,5,5,5,5,,,4,,,,0.25,16,16,16,16
File,"Chunk.java",1,1,1,1,9,0,6,2,,,,,4,0,0,31,,31,31,10,31,,0,6,0,25,,429,42,238,75,113,150,,,,97,160,55,105,,,,,,5,5,5,5,,,3,,,,0.63,56,56,56,35
File,"Cluster.java",1,1,1,1,5,0,4,0,,,,,1,0,0,12,,12,12,1,12,,0,1,0,11,,107,18,65,33,24,24,,,,33,49,32,17,,,,,,2,2,3,1,,,1,,,,0.37,15,15,17,12
File,"CmdLineParser.java",3,3,3,1,18,1,11,5,,,,,2,0,1,8,,6,8,8,8,,0,0,0,8,,206,27,107,32,64,72,,,,55,79,30,49,,,,,,13,11,16,7,,,3,,,,0.67,26,24,29,14
File,"CollectableLoadFunc.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,43,4,9,8,0,30,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,,3.33,0,0,0,0
File,"ColumnChainInfo.java",1,1,1,1,6,0,6,0,,,,,1,0,0,10,,10,10,1,10,,0,0,0,10,,94,2,71,24,33,21,,,,31,51,25,26,,,,,,5,5,5,5,,,2,,,,0.30,17,17,17,14
File,"ColumnExpression.java",1,1,1,1,8,0,3,5,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,38,5,7,4,1,26,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,3.71,1,1,1,1
File,"ColumnGroup.java",2,2,3,1,15,0,12,3,,,,,17,14,15,136,,136,122,76,136,,44,9,0,83,,2542,233,1845,500,1089,481,,,,886,1285,449,836,,,,,,27,27,34,5,,,4,,,,0.26,386,386,416,163
File,"ColumnInfo.java",1,1,2,1,6,0,6,0,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,55,3,34,14,16,18,,,,19,27,13,14,,,,,,3,3,4,3,,,1,,,,0.53,7,7,8,6
File,"ColumnMapKeyPrune.java",2,2,3,1,12,1,9,1,,,,,2,0,0,6,,6,6,6,6,,0,1,0,5,,144,21,84,37,35,39,,,,44,64,33,31,,,,,,10,10,13,3,,,4,,,,0.46,16,16,20,8
File,"ColumnPruneHelper.java",3,3,3,1,16,2,13,1,,,,,2,0,3,27,,27,27,2,27,,0,6,1,20,,586,88,439,179,252,59,,,,223,344,183,161,,,,,,23,23,24,10,,,9,,,,0.13,99,99,102,41
File,"ColumnPruneVisitor.java",5,5,5,1,25,3,20,1,,,,,1,0,1,15,,15,15,2,15,,0,2,0,13,,473,64,362,143,214,48,,,,209,310,156,154,,,,,,33,33,33,5,,,6,,,,0.13,83,83,86,19
File,"ColumnPruner.java",2,2,2,1,9,0,8,0,,,,,1,0,0,18,,18,18,2,18,,0,0,15,3,,233,31,173,47,82,30,,,,74,124,55,69,,,,,,27,27,30,13,,,6,,,,0.17,45,45,48,30
File,"ColumnType.java",1,1,1,1,4,0,2,1,,,,,12,4,0,20,,19,17,12,21,,0,1,0,20,,194,13,92,50,21,89,,,,29,50,29,21,,,,,,3,3,3,3,,,2,,,,0.97,22,22,24,22
File,"CombinedLogLoader.java",1,1,1,1,3,0,3,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,45,6,10,7,3,29,,,,5,7,6,1,,,,,,1,1,1,1,,,0,,,,2.90,1,1,1,1
