Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"Benchmark.java",3,3,3,2,22,0,21,0,,,,,2,2,1,9,,9,7,10,9,,0,2,0,7,,268,17,233,85,160,24,,,,171,210,87,123,,,,,,10,10,10,9,,,3,,,,0.10,34,34,34,23
File,"BlockedException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,26,4,6,3,1,16,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,2.67,1,1,1,1
File,"CCIndexingFilter.java",2,2,2,1,13,1,9,2,,,,,1,0,2,5,,5,5,1,5,,0,1,0,4,,121,26,67,33,30,29,,,,38,52,32,20,,,,,,5,5,5,1,,,2,,,,0.43,13,13,13,5
File,"CCParseFilter.java",4,4,5,2,27,3,19,6,,,,,2,1,6,8,,8,7,6,8,,0,4,0,4,,305,49,198,73,125,82,,,,116,157,71,86,,,,,,13,13,13,9,,,3,,,,0.41,39,39,46,20
File,"CircularDependencyException.java",1,1,1,1,3,0,3,0,,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,37,5,10,5,3,22,,,,4,7,5,2,,,,,,1,1,1,1,,,0,,,,2.20,2,2,2,2
File,"Client.java",2,2,3,1,28,2,13,12,,,,,1,0,0,16,,16,16,8,16,,0,3,1,12,,574,73,248,72,138,257,,,,126,170,59,111,,,,,,8,8,9,6,,,2,,,,1.04,45,45,49,28
File,"CollectionManager.java",2,2,2,1,15,0,11,3,,,,,1,1,2,11,,11,10,2,11,,0,0,3,8,,240,29,155,71,89,56,,,,91,120,65,55,,,,,,5,5,5,1,,,3,,,,0.36,28,28,28,11
File,"CommandRunner.java",2,2,2,1,11,0,9,0,,,,,4,1,1,18,,18,17,12,18,,2,0,1,15,,295,47,206,63,119,43,,,,103,144,58,86,,,,,,16,16,16,7,,,5,,,,0.21,45,45,46,28
File,"Content.java",1,1,1,1,11,1,9,1,,,,,1,2,2,18,,18,16,7,18,,0,2,0,16,,295,61,200,75,122,51,,,,131,162,73,89,,,,,,6,5,6,1,,,3,,,,0.26,31,29,35,18
File,"ContentAsTextInputFormat.java",1,1,1,1,5,0,5,0,,,,,2,0,0,9,,9,9,3,9,,0,0,0,9,,110,19,68,38,21,23,,,,34,46,29,17,,,,,,2,2,2,1,,,1,,,,0.34,10,10,10,9
File,"Crawl.java",6,6,6,2,37,3,33,2,,,,,1,2,1,3,,3,1,0,3,,0,1,0,2,,164,22,121,52,83,26,,,,85,106,51,55,,,,,,18,18,18,4,,,2,,,,0.21,20,20,20,6
File,"CrawlDBScanner.java",2,2,2,1,12,2,9,0,,,,,1,1,1,9,,9,8,2,9,,0,1,0,8,,190,35,122,56,62,33,,,,79,100,53,47,,,,,,6,6,6,3,,,2,,,,0.27,20,20,21,11
File,"CrawlDBTestUtil.java",1,1,1,1,15,0,9,6,,,,,2,5,1,6,,6,1,2,6,,0,0,0,6,,146,15,78,42,39,53,,,,56,66,40,26,,,,,,2,2,2,1,,,1,,,,0.68,8,8,8,6
File,"CrawlDatum.java",2,2,2,1,8,0,7,0,,,,,2,4,34,36,,36,32,8,36,,0,1,0,35,,483,59,354,117,261,75,,,,217,301,116,185,,,,,,13,13,13,7,,,3,,,,0.21,87,87,98,52
File,"CrawlDb.java",3,3,3,1,18,1,17,0,,,,,1,3,5,8,,8,5,0,8,,0,0,0,8,,213,32,159,60,113,22,,,,113,140,60,80,,,,,,9,9,9,3,,,2,,,,0.14,26,26,27,10
File,"CrawlDbFilter.java",3,3,4,1,15,1,13,1,,,,,1,0,4,3,,3,3,7,3,,0,0,0,3,,108,20,65,29,31,27,,,,38,50,27,23,,,,,,7,7,9,1,,,2,,,,0.42,11,11,13,3
File,"CrawlDbMerger.java",2,2,2,1,13,0,12,0,,,,,2,2,1,9,,9,7,3,9,,0,0,0,9,,197,22,137,52,84,38,,,,93,121,56,65,,,,,,7,7,7,6,,,3,,,,0.28,23,23,23,16
File,"CrawlDbReader.java",3,3,3,1,14,1,12,0,,,,,8,1,4,29,,29,28,8,29,,0,2,0,27,,530,65,436,151,292,33,,,,286,384,148,236,,,,,,19,19,19,1,,,4,,,,0.08,91,91,95,29
File,"CrawlDbReducer.java",12,10,13,3,51,3,43,7,,,,,2,0,1,5,,5,5,7,5,,0,0,1,4,,313,31,243,49,177,53,,,,129,180,49,131,,,,,,57,46,63,11,,,4,,,,0.22,62,51,69,15
File,"CreativeCommons.java",0,0,0,0,0,0,0,0,,,,,1,0,3,0,,0,0,0,0,,0,0,0,0,,36,6,6,5,3,24,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,4.00,0,0,0,0
File,"DOMBuilder.java",1,1,2,1,21,1,7,13,,,,,1,0,0,30,,30,30,5,30,,0,1,1,28,,740,84,233,73,95,429,,,,83,137,65,72,,,,,,8,8,9,3,,,4,,,,1.84,56,56,68,32
File,"DOMBuilder.java",1,1,2,1,21,1,7,13,,,,,1,0,0,30,,30,30,5,30,,6,1,1,22,,740,84,233,73,95,429,,,,83,137,65,72,,,,,,8,8,9,3,,,4,,,,1.84,56,56,68,32
File,"DOMContentUtils.java",5,5,7,3,27,2,20,4,,,,,2,0,0,12,,12,12,5,12,,0,3,0,9,,403,57,263,81,174,85,,,,128,198,80,118,,,,,,23,23,29,9,,,11,,,,0.32,69,69,90,40
File,"DOMContentUtils.java",4,4,6,3,25,2,18,4,,,,,2,0,0,12,,12,12,5,12,,5,6,0,1,,374,55,238,76,155,83,,,,119,179,75,104,,,,,,13,13,22,9,,,6,,,,0.35,59,59,78,40
File,"DefaultFetchSchedule.java",2,2,2,1,12,0,12,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,45,4,17,7,7,24,,,,7,10,4,6,,,,,,2,2,2,1,,,1,,,,1.41,2,2,2,1
File,"DeflateUtils.java",3,3,3,2,24,2,16,6,,,,,1,4,3,4,,4,0,0,4,,0,0,0,4,,142,20,79,34,48,43,,,,44,58,29,29,,,,,,6,6,6,5,,,3,,,,0.54,13,13,13,10
File,"DelayHandler.java",2,2,2,1,9,0,8,0,,,,,1,0,1,2,,2,2,3,2,,0,0,0,2,,55,9,30,16,11,17,,,,17,22,14,8,,,,,,3,3,3,1,,,1,,,,0.57,5,5,5,2
File,"DmozParser.java",3,3,4,1,18,1,13,4,,,,,3,2,1,16,,16,14,15,16,,0,1,0,15,,400,48,254,81,159,102,,,,136,195,74,121,,,,,,10,10,12,6,,,4,,,,0.40,57,57,65,21
File,"DomUtil.java",5,5,5,1,29,2,21,6,,,,,1,2,1,2,,2,0,0,2,,0,0,0,2,,105,13,63,30,34,29,,,,44,50,30,20,,,,,,5,5,5,1,,,2,,,,0.46,10,10,10,2
File,"DomainStatistics.java",2,2,2,1,12,1,11,0,,,,,3,1,6,10,,8,9,5,10,,0,0,0,10,,213,36,157,74,86,20,,,,101,123,64,59,,,,,,7,7,8,1,,,3,,,,0.13,24,22,25,10
File,"DomainSuffix.java",1,1,1,1,2,0,2,0,,,,,2,0,2,8,,6,8,14,8,,0,0,0,8,,79,11,32,17,10,36,,,,15,22,14,8,,,,,,1,1,1,1,,,0,,,,1.13,8,8,8,8
File,"DomainSuffixes.java",1,1,1,1,7,0,5,2,,,,,1,1,2,5,,5,4,1,5,,1,1,0,3,,81,12,36,17,14,33,,,,18,26,17,9,,,,,,2,2,2,1,,,1,,,,0.92,7,7,7,5
File,"DomainSuffixesReader.java",1,1,2,1,9,0,8,0,,,,,1,0,1,11,,11,11,0,11,,11,0,0,0,,159,24,108,52,59,27,,,,71,92,56,36,,,,,,4,4,5,1,,,2,,,,0.25,21,21,25,11
File,"DomainURLFilter.java",3,3,4,1,20,1,15,3,,,,,1,0,2,6,,6,6,3,6,,0,1,0,5,,202,22,115,44,62,66,,,,57,80,42,38,,,,,,12,12,13,3,,,2,,,,0.57,22,22,26,10
File,"DublinCore.java",0,0,0,0,0,0,0,0,,,,,1,0,16,0,,0,0,0,0,,0,0,0,0,,164,20,19,18,16,125,,,,17,18,18,0,,,,,,0,0,0,0,,,0,,,,6.58,0,0,0,0
File,"DummySSLProtocolSocketFactory.java",1,1,1,1,9,0,5,4,,,,,1,1,1,9,,9,8,1,9,,0,2,0,7,,145,18,66,31,25,61,,,,33,48,28,20,,,,,,3,3,3,1,,,2,,,,0.92,14,14,15,9
File,"DummyWritable.java",1,1,1,1,3,0,2,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,32,7,9,5,1,16,,,,3,6,5,1,,,,,,1,1,1,1,,,0,,,,1.78,2,2,2,2
File,"DummyX509TrustManager.java",1,1,1,1,6,0,4,2,,,,,1,0,1,6,,6,6,1,6,,0,0,0,6,,87,13,40,23,13,34,,,,23,31,23,8,,,,,,2,2,2,1,,,1,,,,0.85,7,7,7,6
File,"EmptyRobotRules.java",1,1,1,1,3,0,3,0,,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,41,8,14,7,4,19,,,,6,10,7,3,,,,,,1,1,1,1,,,0,,,,1.36,3,3,3,3
File,"EncodingDetector.java",2,2,3,1,14,0,10,2,,,,,2,3,6,17,,17,14,6,17,,0,1,0,16,,390,49,238,83,142,103,,,,129,181,80,101,,,,,,8,8,11,3,,,3,,,,0.43,50,50,64,23
File,"ExtParser.java",4,4,5,3,27,7,19,1,,,,,1,0,3,4,,4,4,3,4,,0,0,0,4,,181,47,109,52,72,27,,,,74,92,51,41,,,,,,8,8,10,5,,,2,,,,0.25,17,17,21,12
File,"Extension.java",1,1,1,1,11,0,5,6,,,,,1,0,0,12,,12,12,7,12,,0,1,0,11,,193,15,74,29,32,104,,,,37,53,27,26,,,,,,5,5,5,4,,,2,,,,1.41,16,16,16,15
File,"ExtensionPoint.java",1,1,1,1,8,0,3,5,,,,,1,0,0,9,,9,9,4,9,,0,3,0,6,,121,11,38,16,12,72,,,,18,28,16,12,,,,,,1,1,1,1,,,0,,,,1.89,9,9,9,9
File,"FSUtils.java",5,5,6,1,33,2,17,14,,,,,1,2,0,2,,3,0,0,2,,0,0,0,2,,99,10,42,17,16,47,,,,18,30,15,15,,,,,,8,8,8,2,,,6,,,,1.12,11,11,12,3
File,"FakeHandler.java",10,10,12,1,55,0,49,10,,,,,1,0,2,1,,1,1,1,1,,0,0,0,1,,99,7,70,28,47,27,,,,47,58,26,32,,,,,,10,10,12,1,,,3,,,,0.39,10,10,12,1
File,"Feed.java",0,0,0,0,0,0,0,0,,,,,1,0,5,0,,0,0,0,0,,0,0,0,0,,38,7,8,7,5,23,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,,2.88,0,0,0,0
File,"FeedIndexingFilter.java",3,3,3,1,23,2,12,8,,,,,1,0,3,3,,3,3,1,3,,0,0,0,3,,129,19,56,31,27,54,,,,34,47,32,15,,,,,,8,8,8,1,,,2,,,,0.96,10,10,10,3
File,"FeedParser.java",4,4,4,1,30,3,21,5,,,,,1,2,3,9,,9,7,5,9,,0,5,0,4,,376,50,242,103,155,85,,,,151,194,106,88,,,,,,13,13,13,3,,,3,,,,0.35,40,40,41,11
File,"FetchSchedule.java",0,0,0,0,0,0,0,0,,,,,1,0,4,0,,7,7,0,7,,0,0,0,7,,154,11,20,19,4,123,,,,14,15,15,0,,,,,,0,0,0,0,,,0,,,,6.15,0,0,0,0
File,"FetchScheduleFactory.java",2,2,2,1,9,0,9,1,,,,,1,1,1,2,,2,1,0,2,,0,1,0,1,,50,6,26,13,14,19,,,,16,21,13,8,,,,,,3,3,3,1,,,2,,,,0.73,4,4,4,2
File,"Fetcher.java",3,3,4,1,19,1,16,1,,,,,7,4,8,53,,53,49,52,53,,0,8,0,45,,1285,167,964,275,654,172,,,,545,736,261,475,,,,,,41,30,46,17,,,8,,,,0.18,197,186,221,102
File,"FetcherOutput.java",1,1,1,1,4,0,4,0,,,,,1,0,0,9,,9,9,3,9,,0,0,0,9,,81,14,50,22,25,17,,,,29,42,21,21,,,,,,3,3,3,1,,,1,,,,0.34,14,14,15,9
File,"FetcherOutputFormat.java",3,3,3,1,23,3,19,0,,,,,2,0,0,4,,4,4,2,4,,0,0,0,4,,121,22,82,37,39,17,,,,42,57,35,22,,,,,,4,4,5,1,,,1,,,,0.21,12,12,13,4
File,"File.java",3,3,3,1,14,2,11,1,,,,,1,1,2,7,,7,6,3,7,,0,0,0,7,,170,34,104,42,62,38,,,,66,88,43,45,,,,,,9,9,9,4,,,4,,,,0.37,21,21,22,10
File,"FileError.java",1,1,1,1,2,0,2,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,33,6,9,5,3,18,,,,5,8,5,3,,,,,,1,1,1,1,,,0,,,,2.00,2,2,2,2
File,"FileException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,40,8,16,7,4,16,,,,6,11,7,4,,,,,,1,1,1,1,,,0,,,,1.00,4,4,4,4
File,"FileResponse.java",4,4,4,1,24,4,17,4,,,,,1,0,1,8,,8,8,8,8,,0,3,0,5,,287,52,163,49,103,79,,,,94,125,47,78,,,,,,14,14,14,8,,,2,,,,0.48,34,34,36,15
File,"FreeGenerator.java",4,4,4,2,22,0,21,0,,,,,2,1,3,5,,5,4,6,5,,0,0,0,5,,199,14,159,67,89,26,,,,107,131,64,67,,,,,,7,7,8,7,,,3,,,,0.16,21,21,22,13
File,"Ftp.java",2,2,3,1,12,1,10,1,,,,,1,1,3,11,,11,10,11,11,,0,0,1,10,,239,51,150,58,90,46,,,,92,124,59,65,,,,,,13,13,13,4,,,4,,,,0.31,31,31,33,14
File,"FtpError.java",1,1,1,1,2,0,2,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,33,6,9,5,3,18,,,,5,8,5,3,,,,,,1,1,1,1,,,0,,,,2.00,2,2,2,2
File,"FtpException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,46,8,16,7,4,22,,,,6,11,7,4,,,,,,1,1,1,1,,,0,,,,1.38,4,4,4,4
File,"FtpExceptionBadSystResponse.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,29,2,6,3,1,21,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.50,1,1,1,1
File,"FtpExceptionCanNotHaveDataConnection.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,29,2,6,3,1,21,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.50,1,1,1,1
File,"FtpExceptionControlClosedByForcedDataClose.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,30,2,6,3,1,22,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.67,1,1,1,1
File,"FtpExceptionUnknownForcedDataClose.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,30,2,6,3,1,22,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.67,1,1,1,1
File,"FtpResponse.java",9,9,11,3,54,7,36,12,,,,,1,0,1,8,,8,8,7,8,,0,3,0,5,,522,83,320,52,227,135,,,,160,226,50,176,,,,,,43,43,56,7,,,4,,,,0.42,75,75,91,27
File,"GZIPUtils.java",3,3,3,2,26,3,17,5,,,,,1,4,3,4,,4,0,0,4,,0,0,0,4,,150,23,84,32,52,43,,,,43,59,27,32,,,,,,7,7,7,6,,,4,,,,0.51,15,15,15,11
File,"Generator.java",3,3,3,1,18,1,14,2,,,,,9,3,16,29,,29,26,27,29,,0,2,1,26,,714,93,524,189,346,102,,,,318,414,167,247,,,,,,13,13,16,8,,,5,,,,0.19,90,90,96,53
File,"GenericWritableConfigurable.java",1,1,1,1,6,0,6,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,57,8,32,17,13,17,,,,18,24,15,9,,,,,,3,3,3,1,,,1,,,,0.53,5,5,5,3
File,"HTMLLanguageParser.java",5,5,5,2,23,2,17,2,,,,,2,2,2,10,,10,8,13,10,,4,3,0,3,,329,49,232,76,150,48,,,,119,175,75,100,,,,,,16,16,18,6,,,8,,,,0.21,50,50,56,23
File,"HTMLMetaProcessor.java",19,19,20,2,88,10,68,12,,,,,1,2,0,2,,2,0,0,2,,1,1,0,0,,213,28,142,32,101,47,,,,67,105,31,74,,,,,,38,38,39,3,,,9,,,,0.33,39,39,40,4
File,"HTMLMetaProcessor.java",19,19,20,2,88,10,68,12,,,,,1,2,0,2,,2,0,0,2,,0,1,0,1,,213,28,142,32,101,47,,,,67,105,31,74,,,,,,38,38,39,3,,,9,,,,0.33,39,39,40,4
File,"HTMLMetaTags.java",1,1,1,1,7,0,4,3,,,,,1,0,0,18,,18,18,9,18,,0,0,0,18,,204,29,97,36,53,78,,,,49,70,36,34,,,,,,3,3,3,1,,,1,,,,0.80,20,20,20,18
File,"HadoopFSUtil.java",1,1,1,1,10,0,8,1,,,,,3,3,0,5,,5,2,0,5,,0,0,0,5,,72,8,39,11,19,25,,,,18,28,14,14,,,,,,4,4,4,3,,,1,,,,0.64,9,9,9,7
File,"HelloWorldExtension.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,33,3,6,3,1,24,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,4.00,1,1,1,1
File,"HtmlParseFilter.java",0,0,0,0,0,0,0,0,,,,,1,0,1,0,,1,1,0,1,,1,0,0,0,,42,7,9,8,1,26,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,2.89,0,0,0,0
File,"HtmlParseFilters.java",6,6,7,2,38,2,28,8,,,,,1,0,1,2,,2,2,1,2,,0,0,0,2,,114,13,68,26,41,33,,,,40,54,27,27,,,,,,10,10,11,3,,,5,,,,0.49,13,13,14,4
File,"HtmlParser.java",4,4,4,2,27,2,22,4,,,,,1,2,4,8,,8,6,6,8,,0,4,0,4,,300,39,215,86,154,59,,,,141,172,80,92,,,,,,18,18,18,6,,,3,,,,0.27,35,35,35,16
File,"Http.java",4,4,4,1,32,4,19,9,,,,,1,5,11,10,,10,5,4,10,,1,5,1,3,,424,66,241,97,159,120,,,,140,181,87,94,,,,,,17,17,17,8,,,5,,,,0.50,40,40,41,19
File,"Http.java",1,1,1,1,5,0,3,1,,,,,1,1,1,4,,4,3,0,4,,0,0,1,3,,67,13,29,19,7,25,,,,18,23,18,5,,,,,,1,1,1,1,,,0,,,,0.86,4,4,4,4
File,"HttpAuthentication.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,46,6,6,5,0,34,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,5.67,0,0,0,0
File,"HttpAuthenticationException.java",1,1,1,1,8,0,3,5,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,65,6,15,6,4,44,,,,5,10,6,4,,,,,,1,1,1,1,,,0,,,,2.93,4,4,4,4
File,"HttpAuthenticationFactory.java",3,3,4,2,15,1,13,1,,,,,1,0,3,4,,4,4,1,4,,0,0,0,4,,142,24,70,27,39,48,,,,39,55,27,28,,,,,,12,12,13,6,,,3,,,,0.69,15,15,16,9
File,"HttpBase.java",3,3,3,1,13,1,11,1,,,,,1,2,3,19,,20,18,12,20,,0,1,3,16,,389,74,263,81,178,72,,,,142,199,73,126,,,,,,21,15,22,9,,,3,,,,0.27,63,57,75,27
File,"HttpBasicAuthentication.java",2,2,2,1,15,0,8,6,,,,,1,2,3,7,,7,5,4,7,,0,0,1,6,,190,30,82,34,46,78,,,,48,65,34,31,,,,,,6,6,6,4,,,4,,,,0.95,16,16,16,10
File,"HttpDateFormat.java",1,1,1,1,8,0,7,1,,,,,1,6,1,6,,6,0,0,6,,0,0,0,6,,124,18,56,25,22,50,,,,29,41,23,18,,,,,,1,1,1,1,,,0,,,,0.89,6,6,6,6
File,"HttpException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,41,8,16,7,4,17,,,,6,11,7,4,,,,,,1,1,1,1,,,0,,,,1.06,4,4,4,4
File,"HttpHeaders.java",0,0,0,0,0,0,0,0,,,,,1,0,9,0,,0,0,0,0,,0,0,0,0,,49,12,12,11,9,25,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,,2.08,0,0,0,0
File,"HttpResponse.java",4,4,5,2,27,4,21,2,,,,,1,2,0,13,,13,11,7,13,,0,7,0,6,,434,82,302,94,201,61,,,,172,231,85,146,,,,,,16,16,18,7,,,5,,,,0.20,63,61,70,26
File,"HttpResponse.java",4,4,5,1,23,1,18,4,,,,,1,0,0,6,,6,6,4,6,,1,0,0,5,,211,24,131,41,82,56,,,,71,99,41,58,,,,,,21,21,25,1,,,4,,,,0.43,26,26,30,6
File,"ITestExtension.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,26,0,4,3,0,22,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,5.50,0,0,0,0
File,"IndexerMapReduce.java",5,5,6,3,27,3,22,2,,,,,1,1,1,5,,5,4,2,5,,0,0,0,5,,203,28,149,59,87,28,,,,92,120,53,67,,,,,,19,19,25,12,,,4,,,,0.19,26,26,32,16
File,"IndexerOutputFormat.java",2,2,2,1,12,1,10,0,,,,,2,0,0,3,,3,3,0,3,,0,0,0,3,,59,9,33,16,12,17,,,,15,25,18,7,,,,,,2,2,2,1,,,1,,,,0.52,6,6,6,3
File,"IndexingException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,39,7,16,7,4,16,,,,5,10,6,4,,,,,,1,1,1,1,,,0,,,,1.00,4,4,4,4
File,"IndexingFilter.java",0,0,0,0,0,0,0,0,,,,,1,0,1,0,,1,1,0,1,,1,0,0,0,,55,6,13,12,1,36,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,,2.77,0,0,0,0
File,"IndexingFilters.java",6,6,7,2,35,0,29,6,,,,,1,0,2,2,,2,2,1,2,,0,0,0,2,,117,12,75,33,45,30,,,,44,58,31,27,,,,,,10,10,11,3,,,5,,,,0.40,13,13,14,4
File,"IndexingFiltersChecker.java",2,2,2,1,16,3,13,0,,,,,1,1,1,5,,5,4,1,5,,0,0,0,5,,127,28,92,50,47,7,,,,58,75,49,26,,,,,,10,10,10,3,,,3,,,,0.08,14,14,14,7
File,"Injector.java",3,3,3,1,15,0,13,1,,,,,3,1,3,11,,11,10,9,11,,0,0,0,11,,256,29,188,71,117,44,,,,114,151,67,84,,,,,,16,16,17,5,,,4,,,,0.23,34,34,35,17
File,"Inlink.java",1,1,1,1,3,0,3,0,,,,,1,2,0,11,,11,9,2,11,,0,0,0,11,,78,15,45,19,21,20,,,,23,36,19,17,,,,,,2,2,3,1,,,1,,,,0.44,12,12,13,11
File,"Inlinks.java",1,1,1,1,6,0,6,0,,,,,1,0,0,9,,9,9,1,9,,0,0,0,9,,100,16,65,28,41,23,,,,39,57,28,29,,,,,,6,6,6,3,,,2,,,,0.35,17,17,17,11
File,"JSParseFilter.java",5,5,6,2,28,1,23,3,,,,,1,1,4,7,,7,6,1,7,,0,2,0,5,,284,26,210,102,130,49,,,,142,182,101,81,,,,,,14,14,17,6,,,5,,,,0.23,39,39,45,15
